id,neighborhood,radius,mean_neighbor_count,median_neighbor_count,n_residues
ADI-47125,CLOSEST_SC,4.0,3.4444444444444446,3.0,234
ADI-47125,CLOSEST_SC,5.0,5.829059829059829,5.0,234
ADI-47125,CLOSEST_SC,6.0,8.76923076923077,8.0,234
ADI-47125,CLOSEST_SC,7.5,13.598290598290598,13.0,234
ADI-47125,CLOSEST_SC,8.0,15.683760683760683,14.5,234
ADI-47125,CLOSEST_SC,10.0,25.76923076923077,24.5,234
ADI-47126,CENTROID,4.0,1.147186147186147,1.0,231
ADI-47126,CENTROID,5.0,2.5411255411255413,2.0,231
ADI-47126,CENTROID,6.0,4.645021645021645,5.0,231
ADI-47126,CENTROID,7.5,8.333333333333334,8.0,231
ADI-47126,CENTROID,8.0,9.666666666666666,10.0,231
ADI-47126,CENTROID,10.0,17.675324675324674,18.0,231
ADI-47126,CLOSEST_SC,4.0,3.25974025974026,3.0,231
ADI-47126,CLOSEST_SC,5.0,5.805194805194805,5.0,231
ADI-47126,CLOSEST_SC,6.0,8.731601731601732,8.0,231
ADI-47126,CLOSEST_SC,7.5,13.58874458874459,13.0,231
ADI-47126,CLOSEST_SC,8.0,15.744588744588745,15.0,231
ADI-47126,CLOSEST_SC,10.0,25.71861471861472,25.0,231
ADI-47127,CENTROID,4.0,1.165289256198347,1.0,242
ADI-47127,CENTROID,5.0,2.446280991735537,2.0,242
ADI-47127,CENTROID,6.0,4.652892561983471,5.0,242
ADI-47127,CENTROID,7.5,8.264462809917354,8.0,242
ADI-47127,CENTROID,8.0,9.561983471074381,9.0,242
ADI-47127,CENTROID,10.0,17.52892561983471,17.0,242
ADI-47127,CLOSEST_SC,4.0,3.3388429752066116,3.0,242
ADI-47127,CLOSEST_SC,5.0,5.776859504132231,5.0,242
ADI-47127,CLOSEST_SC,6.0,8.545454545454545,8.0,242
ADI-47127,CLOSEST_SC,7.5,13.636363636363637,13.0,242
ADI-47127,CLOSEST_SC,8.0,15.735537190082646,15.0,242
ADI-47127,CLOSEST_SC,10.0,25.85123966942149,25.0,242
ADI-47129,CENTROID,4.0,1.205128205128205,1.0,234
ADI-47129,CENTROID,5.0,2.4871794871794872,2.0,234
ADI-47129,CENTROID,6.0,4.615384615384615,4.0,234
ADI-47129,CENTROID,7.5,8.367521367521368,8.0,234
ADI-47129,CENTROID,8.0,9.760683760683762,10.0,234
ADI-47129,CENTROID,10.0,17.64957264957265,17.0,234
ADI-47129,CLOSEST_SC,4.0,3.4017094017094016,3.0,234
ADI-47129,CLOSEST_SC,5.0,5.948717948717949,5.0,234
ADI-47129,CLOSEST_SC,6.0,8.709401709401709,8.0,234
ADI-47129,CLOSEST_SC,7.5,13.752136752136753,13.0,234
ADI-47129,CLOSEST_SC,8.0,15.923076923076923,15.0,234
ADI-47129,CLOSEST_SC,10.0,25.77777777777778,24.0,234
ADI-47130,CENTROID,4.0,1.2468085106382978,1.0,235
ADI-47130,CENTROID,5.0,2.5829787234042554,3.0,235
ADI-47130,CENTROID,6.0,4.6,5.0,235
ADI-47130,CENTROID,7.5,8.310638297872341,8.0,235
ADI-47130,CENTROID,8.0,9.740425531914894,10.0,235
ADI-47130,CENTROID,10.0,17.680851063829788,17.0,235
ADI-47130,CLOSEST_SC,4.0,3.4340425531914893,3.0,235
ADI-47130,CLOSEST_SC,5.0,5.723404255319149,5.0,235
ADI-47130,CLOSEST_SC,6.0,8.625531914893617,8.0,235
ADI-47130,CLOSEST_SC,7.5,13.553191489361701,13.0,235
ADI-47130,CLOSEST_SC,8.0,15.604255319148937,15.0,235
ADI-47130,CLOSEST_SC,10.0,25.485106382978724,24.0,235
ADI-47131,CENTROID,4.0,1.2042553191489362,1.0,235
ADI-47131,CENTROID,5.0,2.4553191489361703,2.0,235
ADI-47131,CENTROID,6.0,4.540425531914893,5.0,235
ADI-47131,CENTROID,7.5,8.13191489361702,8.0,235
ADI-47131,CENTROID,8.0,9.54468085106383,10.0,235
ADI-47131,CENTROID,10.0,17.357446808510637,17.0,235
ADI-47131,CLOSEST_SC,4.0,3.4,3.0,235
ADI-47131,CLOSEST_SC,5.0,5.791489361702127,5.0,235
ADI-47131,CLOSEST_SC,6.0,8.480851063829787,8.0,235
ADI-47131,CLOSEST_SC,7.5,13.502127659574468,13.0,235
ADI-47131,CLOSEST_SC,8.0,15.61276595744681,15.0,235
ADI-47131,CLOSEST_SC,10.0,25.527659574468085,25.0,235
ADI-47132,CENTROID,4.0,1.125,1.0,224
ADI-47132,CENTROID,5.0,2.6607142857142856,2.0,224
ADI-47132,CENTROID,6.0,4.669642857142857,5.0,224
ADI-47132,CENTROID,7.5,8.544642857142858,8.0,224
ADI-47132,CENTROID,8.0,9.669642857142858,10.0,224
ADI-47132,CENTROID,10.0,17.75,17.0,224
ADI-47132,CLOSEST_SC,4.0,3.4464285714285716,3.0,224
ADI-47132,CLOSEST_SC,5.0,5.910714285714286,5.0,224
ADI-47132,CLOSEST_SC,6.0,8.839285714285714,8.0,224
ADI-47132,CLOSEST_SC,7.5,13.803571428571429,13.0,224
ADI-47132,CLOSEST_SC,8.0,15.794642857142858,15.0,224
ADI-47132,CLOSEST_SC,10.0,25.758928571428573,25.0,224
ADI-47133,CENTROID,4.0,1.2096069868995634,1.0,229
ADI-47133,CENTROID,5.0,2.537117903930131,2.0,229
ADI-47133,CENTROID,6.0,4.580786026200873,5.0,229
ADI-47133,CENTROID,7.5,8.275109170305678,8.0,229
ADI-47133,CENTROID,8.0,9.611353711790393,9.0,229
ADI-47133,CENTROID,10.0,17.69868995633188,17.0,229
ADI-47133,CLOSEST_SC,4.0,3.2008733624454146,3.0,229
ADI-47133,CLOSEST_SC,5.0,5.751091703056769,5.0,229
ADI-47133,CLOSEST_SC,6.0,8.668122270742359,8.0,229
ADI-47133,CLOSEST_SC,7.5,13.637554585152838,13.0,229
ADI-47133,CLOSEST_SC,8.0,15.672489082969433,15.0,229
ADI-47133,CLOSEST_SC,10.0,25.5764192139738,24.0,229
ADI-47134,CENTROID,4.0,1.2109704641350212,1.0,237
ADI-47134,CENTROID,5.0,2.5358649789029535,2.0,237
ADI-47134,CENTROID,6.0,4.60337552742616,5.0,237
ADI-47134,CENTROID,7.5,8.122362869198312,8.0,237
ADI-47134,CENTROID,8.0,9.60759493670886,9.0,237
ADI-47134,CENTROID,10.0,17.447257383966246,17.0,237
ADI-47134,CLOSEST_SC,4.0,3.548523206751055,3.0,237
ADI-47134,CLOSEST_SC,5.0,5.860759493670886,5.0,237
ADI-47134,CLOSEST_SC,6.0,8.80590717299578,8.0,237
ADI-47134,CLOSEST_SC,7.5,13.708860759493671,13.0,237
ADI-47134,CLOSEST_SC,8.0,15.928270042194093,15.0,237
ADI-47134,CLOSEST_SC,10.0,25.649789029535864,25.0,237
ADI-47135,CENTROID,4.0,1.1908713692946058,1.0,241
ADI-47135,CENTROID,5.0,2.4771784232365146,2.0,241
ADI-47135,CENTROID,6.0,4.526970954356846,4.0,241
ADI-47135,CENTROID,7.5,8.020746887966805,8.0,241
ADI-47135,CENTROID,8.0,9.464730290456432,9.0,241
ADI-47135,CENTROID,10.0,17.29875518672199,17.0,241
ADI-47135,CLOSEST_SC,4.0,3.4481327800829877,3.0,241
ADI-47135,CLOSEST_SC,5.0,5.66390041493776,5.0,241
ADI-47135,CLOSEST_SC,6.0,8.560165975103734,8.0,241
ADI-47135,CLOSEST_SC,7.5,13.547717842323651,13.0,241
ADI-47135,CLOSEST_SC,8.0,15.697095435684647,15.0,241
ADI-47135,CLOSEST_SC,10.0,25.481327800829874,24.0,241
ADI-47137,CENTROID,4.0,1.1696428571428572,1.0,224
ADI-47137,CENTROID,5.0,2.5267857142857144,2.0,224
ADI-47137,CENTROID,6.0,4.732142857142857,5.0,224
ADI-47137,CENTROID,7.5,8.303571428571429,8.0,224
ADI-47137,CENTROID,8.0,9.669642857142858,9.0,224
ADI-47137,CENTROID,10.0,17.5625,17.0,224
ADI-47137,CLOSEST_SC,4.0,3.267857142857143,3.0,224
ADI-47137,CLOSEST_SC,5.0,5.776785714285714,5.0,224
ADI-47137,CLOSEST_SC,6.0,8.714285714285714,8.0,224
ADI-47137,CLOSEST_SC,7.5,13.732142857142858,13.0,224
ADI-47137,CLOSEST_SC,8.0,15.571428571428571,15.0,224
ADI-47137,CLOSEST_SC,10.0,25.508928571428573,24.0,224
ADI-47139,CENTROID,4.0,1.1538461538461537,1.0,234
ADI-47139,CENTROID,5.0,2.4615384615384617,2.0,234
ADI-47139,CENTROID,6.0,4.700854700854701,5.0,234
ADI-47139,CENTROID,7.5,8.35897435897436,8.0,234
ADI-47139,CENTROID,8.0,9.760683760683762,9.5,234
ADI-47139,CENTROID,10.0,17.726495726495727,17.0,234
ADI-47139,CLOSEST_SC,4.0,3.41025641025641,3.0,234
ADI-47139,CLOSEST_SC,5.0,5.6752136752136755,5.0,234
ADI-47139,CLOSEST_SC,6.0,8.52991452991453,8.0,234
ADI-47139,CLOSEST_SC,7.5,13.581196581196581,13.0,234
ADI-47139,CLOSEST_SC,8.0,15.547008547008547,15.0,234
ADI-47139,CLOSEST_SC,10.0,25.41025641025641,24.0,234
ADI-47140,CENTROID,4.0,1.1596638655462186,1.0,238
ADI-47140,CENTROID,5.0,2.4705882352941178,2.0,238
ADI-47140,CENTROID,6.0,4.680672268907563,5.0,238
ADI-47140,CENTROID,7.5,8.294117647058824,8.0,238
ADI-47140,CENTROID,8.0,9.77310924369748,9.0,238
ADI-47140,CENTROID,10.0,17.689075630252102,17.0,238
ADI-47140,CLOSEST_SC,4.0,3.4201680672268906,3.0,238
ADI-47140,CLOSEST_SC,5.0,5.92436974789916,5.0,238
ADI-47140,CLOSEST_SC,6.0,8.764705882352942,8.0,238
ADI-47140,CLOSEST_SC,7.5,13.882352941176471,13.0,238
ADI-47140,CLOSEST_SC,8.0,16.025210084033613,15.0,238
ADI-47140,CLOSEST_SC,10.0,26.058823529411764,25.0,238
ADI-47141,CENTROID,4.0,1.2231759656652361,1.0,233
ADI-47141,CENTROID,5.0,2.467811158798283,2.0,233
ADI-47141,CENTROID,6.0,4.67381974248927,5.0,233
ADI-47141,CENTROID,7.5,8.090128755364807,8.0,233
ADI-47141,CENTROID,8.0,9.669527896995708,10.0,233
ADI-47141,CENTROID,10.0,17.36051502145923,17.0,233
ADI-47141,CLOSEST_SC,4.0,3.463519313304721,3.0,233
ADI-47141,CLOSEST_SC,5.0,5.875536480686695,5.0,233
ADI-47141,CLOSEST_SC,6.0,8.776824034334764,8.0,233
ADI-47141,CLOSEST_SC,7.5,13.721030042918455,13.0,233
ADI-47141,CLOSEST_SC,8.0,15.78969957081545,15.0,233
ADI-47141,CLOSEST_SC,10.0,25.763948497854077,24.0,233
ADI-47143,CENTROID,4.0,1.1932773109243697,1.0,238
ADI-47143,CENTROID,5.0,2.4873949579831933,2.0,238
ADI-47143,CENTROID,6.0,4.680672268907563,5.0,238
ADI-47143,CENTROID,7.5,8.126050420168067,8.0,238
ADI-47143,CENTROID,8.0,9.563025210084033,9.5,238
ADI-47143,CENTROID,10.0,17.436974789915965,17.0,238
ADI-47143,CLOSEST_SC,4.0,3.3949579831932772,3.0,238
ADI-47143,CLOSEST_SC,5.0,5.739495798319328,5.0,238
ADI-47143,CLOSEST_SC,6.0,8.6890756302521,8.0,238
ADI-47143,CLOSEST_SC,7.5,13.579831932773109,13.0,238
ADI-47143,CLOSEST_SC,8.0,15.621848739495798,15.0,238
ADI-47143,CLOSEST_SC,10.0,25.554621848739497,24.0,238
ADI-47145,CENTROID,4.0,1.1702127659574468,1.0,235
ADI-47145,CENTROID,5.0,2.548936170212766,2.0,235
ADI-47145,CENTROID,6.0,4.523404255319149,5.0,235
ADI-47145,CENTROID,7.5,8.182978723404256,8.0,235
ADI-47145,CENTROID,8.0,9.629787234042553,9.0,235
ADI-47145,CENTROID,10.0,17.451063829787234,17.0,235
ADI-47145,CLOSEST_SC,4.0,3.4170212765957446,3.0,235
ADI-47145,CLOSEST_SC,5.0,5.68936170212766,5.0,235
ADI-47145,CLOSEST_SC,6.0,8.685106382978724,8.0,235
ADI-47145,CLOSEST_SC,7.5,13.689361702127659,13.0,235
ADI-47145,CLOSEST_SC,8.0,15.757446808510638,15.0,235
ADI-47145,CLOSEST_SC,10.0,25.5531914893617,25.0,235
ADI-47146,CENTROID,4.0,1.148471615720524,1.0,229
ADI-47146,CENTROID,5.0,2.458515283842795,2.0,229
ADI-47146,CENTROID,6.0,4.668122270742358,5.0,229
ADI-47146,CENTROID,7.5,8.362445414847162,8.0,229
ADI-47146,CENTROID,8.0,9.733624454148472,10.0,229
ADI-47146,CENTROID,10.0,17.768558951965066,18.0,229
ADI-47146,CLOSEST_SC,4.0,3.1397379912663754,3.0,229
ADI-47146,CLOSEST_SC,5.0,5.655021834061135,5.0,229
ADI-47146,CLOSEST_SC,6.0,8.510917030567686,8.0,229
ADI-47146,CLOSEST_SC,7.5,13.506550218340612,13.0,229
ADI-47146,CLOSEST_SC,8.0,15.56768558951965,14.0,229
ADI-47146,CLOSEST_SC,10.0,25.17467248908297,24.0,229
ADI-47147,CENTROID,4.0,1.219409282700422,1.0,237
ADI-47147,CENTROID,5.0,2.5105485232067513,2.0,237
ADI-47147,CENTROID,6.0,4.5021097046413505,4.0,237
ADI-47147,CENTROID,7.5,8.071729957805907,8.0,237
ADI-47147,CENTROID,8.0,9.523206751054852,9.0,237
ADI-47147,CENTROID,10.0,17.185654008438817,17.0,237
ADI-47147,CLOSEST_SC,4.0,3.3122362869198314,3.0,237
ADI-47147,CLOSEST_SC,5.0,5.649789029535865,5.0,237
ADI-47147,CLOSEST_SC,6.0,8.552742616033756,8.0,237
ADI-47147,CLOSEST_SC,7.5,13.658227848101266,13.0,237
ADI-47147,CLOSEST_SC,8.0,15.556962025316455,15.0,237
ADI-47147,CLOSEST_SC,10.0,25.371308016877638,25.0,237
ADI-47148,CENTROID,4.0,1.1818181818181819,1.0,231
ADI-47148,CENTROID,5.0,2.5238095238095237,2.0,231
ADI-47148,CENTROID,6.0,4.740259740259741,5.0,231
ADI-47148,CENTROID,7.5,8.229437229437229,8.0,231
ADI-47148,CENTROID,8.0,9.744588744588745,9.0,231
ADI-47148,CENTROID,10.0,17.683982683982684,17.0,231
ADI-47148,CLOSEST_SC,4.0,3.3636363636363638,3.0,231
ADI-47148,CLOSEST_SC,5.0,5.779220779220779,5.0,231
ADI-47148,CLOSEST_SC,6.0,8.54978354978355,8.0,231
ADI-47148,CLOSEST_SC,7.5,13.58874458874459,13.0,231
ADI-47148,CLOSEST_SC,8.0,15.692640692640692,15.0,231
ADI-47148,CLOSEST_SC,10.0,25.813852813852815,25.0,231
ADI-47149,CENTROID,4.0,1.2118644067796611,1.0,236
ADI-47149,CENTROID,5.0,2.542372881355932,2.0,236
ADI-47149,CENTROID,6.0,4.711864406779661,5.0,236
ADI-47149,CENTROID,7.5,8.338983050847459,8.0,236
ADI-47149,CENTROID,8.0,9.720338983050848,10.0,236
ADI-47149,CENTROID,10.0,17.703389830508474,17.0,236
ADI-47149,CLOSEST_SC,4.0,3.3559322033898304,3.0,236
ADI-47149,CLOSEST_SC,5.0,5.8474576271186445,5.0,236
ADI-47149,CLOSEST_SC,6.0,8.813559322033898,8.0,236
ADI-47149,CLOSEST_SC,7.5,13.85593220338983,13.0,236
ADI-47149,CLOSEST_SC,8.0,15.838983050847459,15.0,236
ADI-47149,CLOSEST_SC,10.0,25.728813559322035,24.5,236
ADI-47151,CENTROID,4.0,1.2155172413793103,1.0,232
ADI-47151,CENTROID,5.0,2.4482758620689653,2.0,232
ADI-47151,CENTROID,6.0,4.75,5.0,232
ADI-47151,CENTROID,7.5,8.370689655172415,8.0,232
ADI-47151,CENTROID,8.0,9.767241379310345,10.0,232
ADI-47151,CENTROID,10.0,17.54310344827586,17.0,232
ADI-47151,CLOSEST_SC,4.0,3.396551724137931,3.0,232
ADI-47151,CLOSEST_SC,5.0,5.672413793103448,5.0,232
ADI-47151,CLOSEST_SC,6.0,8.620689655172415,8.0,232
ADI-47151,CLOSEST_SC,7.5,13.35344827586207,13.0,232
ADI-47151,CLOSEST_SC,8.0,15.456896551724139,15.0,232
ADI-47151,CLOSEST_SC,10.0,25.03448275862069,24.0,232
ADI-47152,CENTROID,4.0,1.2413793103448276,1.0,232
ADI-47152,CENTROID,5.0,2.5517241379310347,2.0,232
ADI-47152,CENTROID,6.0,4.732758620689655,5.0,232
ADI-47152,CENTROID,7.5,8.318965517241379,8.0,232
ADI-47152,CENTROID,8.0,9.85344827586207,10.0,232
ADI-47152,CENTROID,10.0,17.767241379310345,17.0,232
ADI-47152,CLOSEST_SC,4.0,3.413793103448276,3.0,232
ADI-47152,CLOSEST_SC,5.0,5.810344827586207,5.0,232
ADI-47152,CLOSEST_SC,6.0,8.741379310344827,8.0,232
ADI-47152,CLOSEST_SC,7.5,13.620689655172415,13.0,232
ADI-47152,CLOSEST_SC,8.0,15.64655172413793,15.0,232
ADI-47152,CLOSEST_SC,10.0,25.75,24.0,232
ADI-47153,CENTROID,4.0,1.257510729613734,1.0,233
ADI-47153,CENTROID,5.0,2.5278969957081543,2.0,233
ADI-47153,CENTROID,6.0,4.630901287553648,5.0,233
ADI-47153,CENTROID,7.5,8.390557939914164,8.0,233
ADI-47153,CENTROID,8.0,9.832618025751072,10.0,233
ADI-47153,CENTROID,10.0,17.815450643776824,17.0,233
ADI-47153,CLOSEST_SC,4.0,3.171673819742489,3.0,233
ADI-47153,CLOSEST_SC,5.0,5.643776824034335,5.0,233
ADI-47153,CLOSEST_SC,6.0,8.545064377682403,8.0,233
ADI-47153,CLOSEST_SC,7.5,13.489270386266094,13.0,233
ADI-47153,CLOSEST_SC,8.0,15.540772532188841,15.0,233
ADI-47153,CLOSEST_SC,10.0,25.3519313304721,24.0,233
ADI-47154,CENTROID,4.0,1.2164502164502164,1.0,231
ADI-47154,CENTROID,5.0,2.5411255411255413,2.0,231
ADI-47154,CENTROID,6.0,4.670995670995671,5.0,231
ADI-47154,CENTROID,7.5,8.238095238095237,8.0,231
ADI-47154,CENTROID,8.0,9.614718614718615,9.0,231
ADI-47154,CENTROID,10.0,17.675324675324674,17.0,231
ADI-47154,CLOSEST_SC,4.0,3.311688311688312,3.0,231
ADI-47154,CLOSEST_SC,5.0,5.779220779220779,5.0,231
ADI-47154,CLOSEST_SC,6.0,8.766233766233766,9.0,231
ADI-47154,CLOSEST_SC,7.5,13.666666666666666,13.0,231
ADI-47154,CLOSEST_SC,8.0,15.770562770562771,15.0,231
ADI-47154,CLOSEST_SC,10.0,25.58874458874459,24.0,231
ADI-47155,CENTROID,4.0,1.1938325991189427,1.0,227
ADI-47155,CENTROID,5.0,2.436123348017621,2.0,227
ADI-47155,CENTROID,6.0,4.568281938325991,4.0,227
ADI-47155,CENTROID,7.5,8.427312775330396,8.0,227
ADI-47155,CENTROID,8.0,9.854625550660794,10.0,227
ADI-47155,CENTROID,10.0,17.801762114537446,17.0,227
ADI-47155,CLOSEST_SC,4.0,3.246696035242291,3.0,227
ADI-47155,CLOSEST_SC,5.0,5.8017621145374445,5.0,227
ADI-47155,CLOSEST_SC,6.0,8.73568281938326,8.0,227
ADI-47155,CLOSEST_SC,7.5,13.616740088105727,13.0,227
ADI-47155,CLOSEST_SC,8.0,15.819383259911895,15.0,227
ADI-47155,CLOSEST_SC,10.0,25.82819383259912,25.0,227
ADI-47156,CENTROID,4.0,1.1512605042016806,1.0,238
ADI-47156,CENTROID,5.0,2.453781512605042,2.0,238
ADI-47156,CENTROID,6.0,4.605042016806722,4.0,238
ADI-47156,CENTROID,7.5,8.327731092436975,8.0,238
ADI-47156,CENTROID,8.0,9.605042016806722,10.0,238
ADI-47156,CENTROID,10.0,17.69747899159664,17.0,238
ADI-47156,CLOSEST_SC,4.0,3.2605042016806722,3.0,238
ADI-47156,CLOSEST_SC,5.0,5.722689075630252,5.0,238
ADI-47156,CLOSEST_SC,6.0,8.655462184873949,8.0,238
ADI-47156,CLOSEST_SC,7.5,13.546218487394958,13.0,238
ADI-47156,CLOSEST_SC,8.0,15.722689075630251,15.0,238
ADI-47156,CLOSEST_SC,10.0,25.66386554621849,24.0,238
ADI-47158,CENTROID,4.0,1.1872340425531915,1.0,235
ADI-47158,CENTROID,5.0,2.5404255319148934,2.0,235
ADI-47158,CENTROID,6.0,4.523404255319149,4.0,235
ADI-47158,CENTROID,7.5,8.353191489361702,8.0,235
ADI-47158,CENTROID,8.0,9.697872340425532,10.0,235
ADI-47158,CENTROID,10.0,17.5531914893617,17.0,235
ADI-47158,CLOSEST_SC,4.0,3.323404255319149,3.0,235
ADI-47158,CLOSEST_SC,5.0,5.714893617021277,5.0,235
ADI-47158,CLOSEST_SC,6.0,8.53191489361702,7.0,235
ADI-47158,CLOSEST_SC,7.5,13.4,13.0,235
ADI-47158,CLOSEST_SC,8.0,15.570212765957447,15.0,235
ADI-47158,CLOSEST_SC,10.0,25.459574468085105,24.0,235
ADI-47159,CENTROID,4.0,1.2025316455696202,1.0,237
ADI-47159,CENTROID,5.0,2.561181434599156,3.0,237
ADI-47159,CENTROID,6.0,4.552742616033755,4.0,237
ADI-47159,CENTROID,7.5,8.274261603375528,8.0,237
ADI-47159,CENTROID,8.0,9.70042194092827,10.0,237
ADI-47159,CENTROID,10.0,17.50632911392405,17.0,237
ADI-47159,CLOSEST_SC,4.0,3.2278481012658227,3.0,237
ADI-47159,CLOSEST_SC,5.0,5.632911392405063,5.0,237
ADI-47159,CLOSEST_SC,6.0,8.527426160337553,8.0,237
ADI-47159,CLOSEST_SC,7.5,13.691983122362869,13.0,237
ADI-47159,CLOSEST_SC,8.0,15.556962025316455,15.0,237
ADI-47159,CLOSEST_SC,10.0,25.523206751054854,24.0,237
ADI-47160,CENTROID,4.0,1.2,1.0,230
ADI-47160,CENTROID,5.0,2.4434782608695653,2.0,230
ADI-47160,CENTROID,6.0,4.8,5.0,230
ADI-47160,CENTROID,7.5,8.295652173913043,8.0,230
ADI-47160,CENTROID,8.0,9.782608695652174,10.0,230
ADI-47160,CENTROID,10.0,17.582608695652173,17.0,230
ADI-47160,CLOSEST_SC,4.0,3.2782608695652176,3.0,230
ADI-47160,CLOSEST_SC,5.0,5.608695652173913,5.0,230
ADI-47160,CLOSEST_SC,6.0,8.521739130434783,8.0,230
ADI-47160,CLOSEST_SC,7.5,13.452173913043477,13.0,230
ADI-47160,CLOSEST_SC,8.0,15.434782608695652,15.0,230
ADI-47160,CLOSEST_SC,10.0,25.504347826086956,25.0,230
ADI-47161,CENTROID,4.0,1.1856540084388185,1.0,237
ADI-47161,CENTROID,5.0,2.5780590717299576,2.0,237
ADI-47161,CENTROID,6.0,4.60337552742616,5.0,237
ADI-47161,CENTROID,7.5,8.544303797468354,9.0,237
ADI-47161,CENTROID,8.0,9.810126582278482,10.0,237
ADI-47161,CENTROID,10.0,17.793248945147678,17.0,237
ADI-47161,CLOSEST_SC,4.0,3.371308016877637,3.0,237
ADI-47161,CLOSEST_SC,5.0,5.886075949367089,5.0,237
ADI-47161,CLOSEST_SC,6.0,8.822784810126583,8.0,237
ADI-47161,CLOSEST_SC,7.5,13.70042194092827,13.0,237
ADI-47161,CLOSEST_SC,8.0,15.767932489451477,15.0,237
ADI-47161,CLOSEST_SC,10.0,26.071729957805907,25.0,237
ADI-47162,CENTROID,4.0,1.2406639004149378,1.0,241
ADI-47162,CENTROID,5.0,2.6929460580912865,3.0,241
ADI-47162,CENTROID,6.0,4.975103734439834,5.0,241
ADI-47162,CENTROID,7.5,8.568464730290456,8.0,241
ADI-47162,CENTROID,8.0,9.979253112033195,10.0,241
ADI-47162,CENTROID,10.0,18.286307053941908,18.0,241
ADI-47162,CLOSEST_SC,4.0,3.5394190871369293,3.0,241
ADI-47162,CLOSEST_SC,5.0,5.854771784232365,5.0,241
ADI-47162,CLOSEST_SC,6.0,8.734439834024895,8.0,241
ADI-47162,CLOSEST_SC,7.5,13.730290456431534,13.0,241
ADI-47162,CLOSEST_SC,8.0,15.763485477178424,15.0,241
ADI-47162,CLOSEST_SC,10.0,25.987551867219917,25.0,241
ADI-47163,CENTROID,4.0,1.1785714285714286,1.0,224
ADI-47163,CENTROID,5.0,2.544642857142857,2.0,224
ADI-47163,CENTROID,6.0,4.839285714285714,5.0,224
ADI-47163,CENTROID,7.5,8.526785714285714,8.0,224
ADI-47163,CENTROID,8.0,9.883928571428571,10.0,224
ADI-47163,CENTROID,10.0,17.883928571428573,17.0,224
ADI-47163,CLOSEST_SC,4.0,3.3125,3.0,224
ADI-47163,CLOSEST_SC,5.0,5.883928571428571,5.0,224
ADI-47163,CLOSEST_SC,6.0,8.767857142857142,8.0,224
ADI-47163,CLOSEST_SC,7.5,13.642857142857142,13.0,224
ADI-47163,CLOSEST_SC,8.0,15.857142857142858,15.0,224
ADI-47163,CLOSEST_SC,10.0,25.785714285714285,24.5,224
ADI-47165,CENTROID,4.0,1.1572052401746724,1.0,229
ADI-47165,CENTROID,5.0,2.449781659388646,2.0,229
ADI-47165,CENTROID,6.0,4.606986899563319,5.0,229
ADI-47165,CENTROID,7.5,8.20524017467249,8.0,229
ADI-47165,CENTROID,8.0,9.68995633187773,10.0,229
ADI-47165,CENTROID,10.0,17.541484716157207,17.0,229
ADI-47165,CLOSEST_SC,4.0,3.4017467248908297,3.0,229
ADI-47165,CLOSEST_SC,5.0,5.812227074235808,5.0,229
ADI-47165,CLOSEST_SC,6.0,8.720524017467248,8.0,229
ADI-47165,CLOSEST_SC,7.5,13.655021834061136,13.0,229
ADI-47165,CLOSEST_SC,8.0,15.733624454148472,15.0,229
ADI-47165,CLOSEST_SC,10.0,25.593886462882097,24.0,229
ADI-47166,CENTROID,4.0,1.218487394957983,1.0,238
ADI-47166,CENTROID,5.0,2.5210084033613445,2.0,238
ADI-47166,CENTROID,6.0,4.5966386554621845,5.0,238
ADI-47166,CENTROID,7.5,8.319327731092438,8.0,238
ADI-47166,CENTROID,8.0,9.747899159663865,9.0,238
ADI-47166,CENTROID,10.0,17.899159663865547,17.5,238
ADI-47166,CLOSEST_SC,4.0,3.2016806722689077,3.0,238
ADI-47166,CLOSEST_SC,5.0,5.663865546218488,5.0,238
ADI-47166,CLOSEST_SC,6.0,8.529411764705882,8.0,238
ADI-47166,CLOSEST_SC,7.5,13.638655462184873,13.0,238
ADI-47166,CLOSEST_SC,8.0,15.630252100840336,15.0,238
ADI-47166,CLOSEST_SC,10.0,25.529411764705884,24.5,238
ADI-47173,CENTROID,4.0,1.170940170940171,1.0,234
ADI-47173,CENTROID,5.0,2.4615384615384617,2.0,234
ADI-47173,CENTROID,6.0,4.752136752136752,5.0,234
ADI-47173,CENTROID,7.5,8.307692307692308,8.0,234
ADI-47173,CENTROID,8.0,9.7008547008547,10.0,234
ADI-47173,CENTROID,10.0,17.65811965811966,17.0,234
ADI-47173,CLOSEST_SC,4.0,3.4188034188034186,3.0,234
ADI-47173,CLOSEST_SC,5.0,5.760683760683761,5.0,234
ADI-47173,CLOSEST_SC,6.0,8.709401709401709,8.0,234
ADI-47173,CLOSEST_SC,7.5,13.666666666666666,13.0,234
ADI-47173,CLOSEST_SC,8.0,15.683760683760683,14.0,234
ADI-47173,CLOSEST_SC,10.0,25.786324786324787,24.0,234
ADI-47174,CENTROID,4.0,1.1896551724137931,1.0,232
ADI-47174,CENTROID,5.0,2.456896551724138,2.0,232
ADI-47174,CENTROID,6.0,4.775862068965517,5.0,232
ADI-47174,CENTROID,7.5,8.327586206896552,8.0,232
ADI-47174,CENTROID,8.0,9.64655172413793,9.0,232
ADI-47174,CENTROID,10.0,17.50862068965517,17.0,232
ADI-47174,CLOSEST_SC,4.0,3.4051724137931036,3.0,232
ADI-47174,CLOSEST_SC,5.0,5.913793103448276,5.0,232
