feature,finite_frac,missing_frac,std,min,q05,median,q95,max,constant
HSP_MEEK_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0__L_CDR3__Q95,1.0,0.0,5.528625201297409,-1.440433913469315,9.043781101703644,17.219796943664548,26.498500099182124,36.30698022842406,False
HSP_MEEK_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0__L_CDR3__TOP3_MEAN,1.0,0.0,5.225970342136169,-1.815882404645284,7.505635555585226,15.246625741322834,24.03478908538818,32.72880427042643,False
HSP_MEEK_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0__L_CDR3__TOP5_MEAN,1.0,0.0,5.030060090290108,-5.081544017791748,4.270139056444169,12.799897480010987,20.776821517944313,30.12900619506836,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__ALL_FV__MAX,1.0,0.0,1.85086959380183,3.75386118888855,4.071088790893555,5.769596099853516,9.722425937652588,11.227289199829102,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__ALL_FV__MEAN,1.0,0.0,0.08107515186518043,-0.1950037326511843,-0.061904778810032556,0.07259030230091303,0.2061819062332023,0.26973424643751814,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__ALL_FV__SUM,1.0,0.0,18.755629940444532,-45.43586970772594,-14.459266601945272,16.960022859741002,47.59686703123151,62.578345173504204,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__ALL_FV__Q90,1.0,0.0,0.13757589811731083,0.9732111871242524,1.0421851664781572,1.2332622051239017,1.509502782821656,1.6771600842475887,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__ALL_FV__Q95,1.0,0.0,0.32873837750857793,1.3227326691150658,1.6139929234981538,2.049195486307144,2.6293481659889144,3.379954552650448,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__ALL_FV__TOP3_MEAN,1.0,0.0,1.139067276544907,3.3962961037953696,3.7429452816645306,4.858899434407553,7.091185259819031,8.760791142781576,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__ALL_FV__TOP5_MEAN,1.0,0.0,0.8628197184149944,3.163393497467041,3.495946662425995,4.424505352973938,6.22373861312866,7.509105682373047,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__HEAVY__MAX,1.0,0.0,1.8828946965287099,3.0665345191955566,3.8064687609672547,5.075643539428711,9.488033390045164,11.227289199829102,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__HEAVY__MEAN,1.0,0.0,0.12101660909888388,-0.3879601090438356,-0.11871657051721426,0.06526081588850588,0.27388205701999707,0.39699286234772896,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__HEAVY__SUM,1.0,0.0,14.856351982540433,-46.94317319430411,-15.003984755463899,8.300949123920873,33.782718091364934,48.0361363440752,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__HEAVY__Q90,1.0,0.0,0.1984232474829333,0.8252260565757755,0.9480420860648153,1.150969767570496,1.535200865268707,2.1747886300086994,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__HEAVY__Q95,1.0,0.0,0.48106987656096817,1.1788214683532714,1.345119943022728,2.0394287109375,2.8670439296960795,3.8419434070586997,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__HEAVY__TOP3_MEAN,1.0,0.0,1.09927681948115,2.6459221045176187,3.2543594559033715,4.278754631678264,6.74516885280609,7.639211018880208,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__HEAVY__TOP5_MEAN,1.0,0.0,0.8444879793546355,2.2179006576538085,2.7471168661117553,3.738695764541626,5.457624621391297,7.461761856079102,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__LIGHT__MAX,1.0,0.0,1.4395126174023134,3.1967968940734863,3.436633586883545,4.365820407867432,8.378691673278805,10.211156845092773,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__LIGHT__MEAN,1.0,0.0,0.09382003631072867,-0.343683379797127,-0.0699632284047221,0.07247651084000212,0.22795832439142966,0.2722586864859543,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__LIGHT__SUM,1.0,0.0,10.202875275802782,-37.11780501808971,-7.846282478235662,7.7927458100020885,24.935473034996523,29.948455513454974,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__LIGHT__Q90,1.0,0.0,0.2020119202626914,0.7115331888198853,0.9604609638452535,1.3133788943290718,1.6185340768098826,1.91807816028595,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__LIGHT__Q95,1.0,0.0,0.36658635023536434,1.1335200250148771,1.483042382001877,1.9663075566291797,2.66057741999626,3.621824324131012,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__LIGHT__TOP3_MEAN,1.0,0.0,0.8434119133511234,2.70026429494222,3.048287753264109,3.627088864644368,5.604475669066112,7.376421928405762,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__LIGHT__TOP5_MEAN,1.0,0.0,0.6095289925089434,2.438553476333618,2.6399694442749024,3.2276032686233522,4.603881740570068,5.713147830963135,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__ALL_CDR__MAX,1.0,0.0,2.2338076664850894,1.7751644849777222,2.7078147530555725,5.075643539428711,9.722425937652588,11.227289199829102,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__ALL_CDR__MEAN,1.0,0.0,0.22029812354217168,-0.4587214671883662,0.014371562433067938,0.3682950588271898,0.7015352554192033,1.2123487805947661,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__ALL_CDR__SUM,1.0,0.0,11.599255741849909,-24.312237760983407,0.676791809918359,18.86646779254079,38.940402931300916,52.130997565574944,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__ALL_CDR__Q90,1.0,0.0,0.6164101940426572,0.5094805508852008,1.055784059464932,1.6882096827030182,2.8602587175369263,7.1949458122253445,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__ALL_CDR__Q95,1.0,0.0,0.8781880785037314,1.0453122228383995,1.5747163435816762,2.565720087289809,4.276541711091995,7.435570907592774,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__ALL_CDR__TOP3_MEAN,1.0,0.0,1.3931830072096483,1.5259830156962078,2.347607304652532,4.001818001270294,6.8266880194346085,8.760791142781576,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__ALL_CDR__TOP5_MEAN,1.0,0.0,1.0477643325720523,1.3997453927993775,2.011306859254837,3.3086959362030033,5.39648465633392,7.461761856079102,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__H_CDR3__MAX,1.0,0.0,2.4436414432074356,0.4974583387374878,1.586503618955612,3.9658169746398926,9.419506072998043,11.227289199829102,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__H_CDR3__MEAN,1.0,0.0,0.4517260451314343,-0.9533561446837017,-0.2814396380890781,0.4031344090222514,1.1749005740042773,1.883118219100512,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__H_CDR3__SUM,1.0,0.0,7.587009926021465,-13.839033691212535,-4.516135183162986,5.695614267140627,20.76143499575555,31.70975574478507,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__H_CDR3__Q90,1.0,0.0,1.1684742454056656,0.17461383491754537,0.45477513344958437,2.030218398571015,4.348770824670789,7.098123931884764,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__H_CDR3__Q95,1.0,0.0,1.5427472158746691,0.3582238897681236,1.1050330005586149,2.895781975984572,6.106294159293167,8.700961112976074,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__H_CDR3__TOP3_MEAN,1.0,0.0,1.4530738776438026,0.31694333751996356,0.8701143175363542,2.6423300107320147,5.831141038735704,7.281721909840901,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__H_CDR3__TOP5_MEAN,1.0,0.0,1.0862417574684755,0.21671774173155428,0.5911930346488953,1.9155617952346802,4.184509744644164,5.238667273521424,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__L_CDR3__MAX,1.0,0.0,1.9264291090989647,0.2615055441856384,0.8193862706422805,2.2809313535690308,7.431659984588604,10.211156845092773,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__L_CDR3__MEAN,1.0,0.0,0.3576476868177431,-0.7539927625012669,-0.05805235278482237,0.4473325236855696,1.1775926436670123,1.550618650443438,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__L_CDR3__SUM,1.0,0.0,3.596807440123185,-8.293920387513936,-0.4607039771042763,4.249464496038854,11.581219711434084,16.48276598006487,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__L_CDR3__Q90,1.0,0.0,0.7625100681691411,0.25765113830566405,0.5304689586162566,1.341087943315506,2.9030998516082764,4.734728193283082,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__L_CDR3__Q95,1.0,0.0,1.2511167465267294,0.25957834124565127,0.6995491844415664,1.8262585639953612,5.141127899289116,6.796637654304504,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__L_CDR3__TOP3_MEAN,1.0,0.0,0.8776830115811617,0.25722287098566693,0.6081126436591149,1.390043387810389,3.603409873445827,5.056927919387817,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__L_CDR3__TOP5_MEAN,1.0,0.0,0.560800801150342,0.18204901218414307,0.46572508055716755,0.9570204261690378,2.3289885815978044,3.263608253002167,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__ALL_FV__MAX,1.0,0.0,1.8428724761790354,3.7194948196411133,4.317270755767822,6.558286666870117,10.007859754562377,12.552804946899414,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__ALL_FV__MEAN,1.0,0.0,0.1191274738651502,-0.23034578636928177,-0.021201097620484582,0.1862690615896474,0.36079499476051297,0.5175650724825465,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__ALL_FV__SUM,1.0,0.0,27.576390331396272,-53.670568224042654,-4.997836203733457,43.1878781458945,83.32248088417109,122.14535710588098,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__ALL_FV__Q90,1.0,0.0,0.2650753400516565,1.5046261548995972,1.6868011116981507,1.9820899844169635,2.5737177073955535,2.776007890701294,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__ALL_FV__Q95,1.0,0.0,0.3856104982849691,2.0964195609092706,2.4714691972732536,3.039559894800185,3.757842987179751,4.247973680496216,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__ALL_FV__TOP3_MEAN,1.0,0.0,1.3552930801054441,3.667619228363037,4.132950607935588,5.743826866149902,8.3975026845932,10.433748563130697,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__ALL_FV__TOP5_MEAN,1.0,0.0,1.0657975488634746,3.534262943267822,3.9730006146430967,5.202253818511963,7.336481208801268,8.694544124603272,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__HEAVY__MAX,1.0,0.0,2.0315396765371134,3.0446290969848633,3.8596038818359375,5.874353885650635,9.950932645797728,12.552804946899414,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__HEAVY__MEAN,1.0,0.0,0.16685301744187941,-0.5223477030834875,-0.05405215687133614,0.21266150474181678,0.47336914671842045,0.6402789769648027,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__HEAVY__SUM,1.0,0.0,20.479403890436075,-63.204072073102,-6.648415295174345,26.043295557494275,56.973262290854464,77.47375621274114,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__HEAVY__Q90,1.0,0.0,0.3899008811076018,1.2015594005584718,1.4050405287742622,1.9740615725517272,2.741497009992598,3.3800735473632812,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__HEAVY__Q95,1.0,0.0,0.5557839977610805,1.8480605959892262,2.174684668183326,2.862460803985596,3.9474929064512225,5.366141605377195,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__HEAVY__TOP3_MEAN,1.0,0.0,1.4822207917188814,2.946264108022054,3.503967479864756,4.89599347114563,8.004883201917012,10.209718545277914,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__HEAVY__TOP5_MEAN,1.0,0.0,1.1438009978607255,2.7862918853759764,3.1870237588882446,4.354433822631836,6.724943671226502,8.558151054382325,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__LIGHT__MAX,1.0,0.0,1.3831563735619086,3.4284489154815674,4.077481198310852,5.104089975357056,8.506270074844357,10.211156845092773,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__LIGHT__MEAN,1.0,0.0,0.16166408156624051,-0.3466279526012686,-0.10641307326344435,0.13601111898821622,0.4331295844317256,0.6558785487453008,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__LIGHT__SUM,1.0,0.0,17.663788986523294,-36.74256297573447,-11.351210571406408,14.897850313223898,47.0168728682678,72.8025189107284,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__LIGHT__Q90,1.0,0.0,0.3658026150469884,1.1476357579231262,1.578956528902054,1.9480863153934478,2.740921158790588,3.441540384292603,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__LIGHT__Q95,1.0,0.0,0.4981113635250407,1.6912526249885556,2.174409993290901,3.0544738650321954,3.8089687347412107,4.808330059051514,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__LIGHT__TOP3_MEAN,1.0,0.0,0.8857093487492808,3.3154908816019693,3.6621609409650167,4.620984872182211,6.3413921276728304,7.875983556111653,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__LIGHT__TOP5_MEAN,1.0,0.0,0.6846039019616987,2.9227489948272707,3.3924208021163937,4.2045910358428955,5.578407709598541,6.984976673126221,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__ALL_CDR__MAX,1.0,0.0,2.2341935799831028,2.4590466022491455,3.244841957092285,5.769385814666748,10.007859754562377,12.552804946899414,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__ALL_CDR__MEAN,1.0,0.0,0.3487368056423611,-0.8168777131282214,0.11077485591809577,0.7103057866295006,1.2219461148904307,1.5505557813699924,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__ALL_CDR__SUM,1.0,0.0,18.310252784625735,-43.29451879579574,5.632459684566129,36.41114660538733,63.35769567079842,82.97261828184128,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__ALL_CDR__Q90,1.0,0.0,0.7904247133384024,1.0809345245361328,1.6159510034322744,2.6161596655845645,4.079949432611465,7.380693340301514,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__ALL_CDR__Q95,1.0,0.0,1.1601051382198646,1.6682946681976285,2.254627159833908,3.4783102571964264,6.1645791530609095,7.707158374786377,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__ALL_CDR__TOP3_MEAN,1.0,0.0,1.6601019062379634,2.3584371407826743,2.9472475965817773,4.765116612116495,8.225131003061929,10.209718545277914,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__ALL_CDR__TOP5_MEAN,1.0,0.0,1.2912696570959865,2.0728527784347532,2.6690629959106444,4.1272372007369995,6.709908678531646,8.694544124603272,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__H_CDR3__MAX,1.0,0.0,2.417571463906357,0.4689975082874298,2.1755754947662354,4.322062730789185,9.78023738861084,12.552804946899414,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__H_CDR3__MEAN,1.0,0.0,0.6209659613170195,-1.040269852748939,-0.30079660251843066,0.7537222818471492,1.778554952778073,3.1769855142785954,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__H_CDR3__SUM,1.0,0.0,10.098483691026788,-15.309978302568197,-3.848853476718067,10.993124477565289,29.75301365703344,41.30081168562174,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__H_CDR3__Q90,1.0,0.0,1.5189793229301323,0.23615743815898912,1.2775220891833305,2.696858584880829,5.8013126850128165,11.135813808441167,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__H_CDR3__Q95,1.0,0.0,1.8850829523902133,0.3582238897681236,1.761920014023781,3.482769256830215,7.962297883033735,12.552804946899414,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__H_CDR3__TOP3_MEAN,1.0,0.0,1.675410617245522,0.30232704679171246,1.562787509461244,3.3471326033274336,7.04078044891357,10.209718545277914,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__H_CDR3__TOP5_MEAN,1.0,0.0,1.2831612929055018,0.14338626563549042,1.0505193680524827,2.574644148349762,5.356549379825589,7.61108283996582,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__L_CDR3__MAX,1.0,0.0,1.9584326785830295,0.5977759957313538,1.2134110510349274,3.1932519674301147,8.286003875732414,10.211156845092773,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__L_CDR3__MEAN,1.0,0.0,0.559945429069443,-1.014914592107137,-0.14326625529676673,0.8049715682243308,1.6421313514141365,2.632852998044756,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__L_CDR3__SUM,1.0,0.0,5.660903992525796,-9.544121012091637,-1.3974970133393065,7.395546479150653,16.53698721029795,26.08706756681204,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__L_CDR3__Q90,1.0,0.0,1.2039718988582297,0.3705354630947113,0.8645304811000825,2.1600077152252206,4.4392100811004545,8.423773765563965,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__L_CDR3__Q95,1.0,0.0,1.4713069818349043,0.531005036830902,1.1042018848657609,2.7649862289428704,6.101948814988134,8.423773765563965,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__L_CDR3__TOP3_MEAN,1.0,0.0,1.1033049966606012,0.46194273233413696,0.9358657769858838,2.1470902164777117,4.5676366388797724,6.450654904047648,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__L_CDR3__TOP5_MEAN,1.0,0.0,0.7986954378104428,0.27716563940048217,0.6932694181799889,1.579157492518425,3.1326472026109697,4.583597612380982,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__ALL_FV__MAX,1.0,0.0,2.115582725216956,5.344650745391846,6.308072519302368,8.99730634689331,12.937359523773193,19.43092918395996,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__ALL_FV__MEAN,1.0,0.0,0.20761369004762636,-0.20389383458112698,0.13437114486306428,0.44533853894855835,0.7981564498962339,0.9880219027277475,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__ALL_FV__SUM,1.0,0.0,47.88891962009213,-47.50726345740259,31.2260270832252,103.54124051774852,182.57456223003683,225.26899382192641,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__ALL_FV__Q90,1.0,0.0,0.36248515746647725,2.4750451564788842,2.683534047603608,3.2529823064804084,3.887724975347519,4.388968276977545,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__ALL_FV__Q95,1.0,0.0,0.6182387983890338,3.205952262878415,3.6611914622783623,4.522652888298033,5.553054881095886,7.387012195587157,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__ALL_FV__TOP3_MEAN,1.0,0.0,1.6968344391699273,5.1416083971659345,5.792409610748291,7.870448271433512,11.446187257766718,15.783812840779623,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__ALL_FV__TOP5_MEAN,1.0,0.0,1.3895180439884403,4.952809810638428,5.517448358535767,7.260054111480713,10.087640185356138,13.702520370483398,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__HEAVY__MAX,1.0,0.0,2.196771773464299,4.0602498054504395,5.504392290115357,8.839234828948975,12.65956449508667,19.43092918395996,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__HEAVY__MEAN,1.0,0.0,0.3170463358513691,-0.7986947480466001,0.021575686547721466,0.48924117882804175,1.037585906710257,1.4046343926027356,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__HEAVY__SUM,1.0,0.0,38.79384906981838,-96.64206451363862,2.958550473442301,60.47498473059386,127.88649771027265,171.36539589753374,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__HEAVY__Q90,1.0,0.0,0.5747427932875037,2.0736639499664307,2.521607860326767,3.212875902652743,4.306318446397783,5.263690185546875,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__HEAVY__Q95,1.0,0.0,0.8684813022064406,2.7445212841033926,3.34757645368576,4.464855909347533,6.264962530136107,7.565818428993225,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__HEAVY__TOP3_MEAN,1.0,0.0,1.8023561710966884,3.953057368596395,5.0483887672424315,7.30699610710144,10.415520906448364,15.744682629903158,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__HEAVY__TOP5_MEAN,1.0,0.0,1.475803595859974,3.753597545623779,4.626907835006714,6.52366738319397,9.116668815612792,13.315953636169434,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__LIGHT__MAX,1.0,0.0,1.7429050585261499,4.333373069763184,5.314250516891479,6.792588472366333,10.793377065658568,15.198793411254883,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__LIGHT__MEAN,1.0,0.0,0.2467659623173515,-0.40678318541634967,0.003276772416745134,0.39561513495273304,0.8198430241742413,1.043469109614803,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__LIGHT__SUM,1.0,0.0,26.922313997342638,-43.93258402496576,0.3506146485917293,42.8605520016863,89.02844171551982,114.78160205762833,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__LIGHT__Q90,1.0,0.0,0.47745244213449456,1.9811726093292232,2.447487717866899,3.195046544075012,3.9410027050971985,5.298522472381592,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__LIGHT__Q95,1.0,0.0,0.6807510645990433,2.9660009384155273,3.333731305003165,4.2808233976364125,5.525054985284797,7.222622871398914,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__LIGHT__TOP3_MEAN,1.0,0.0,1.3196856754238089,3.8372186024983725,4.981389268239339,6.2476701736450195,8.997374931971232,13.364652633666992,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__LIGHT__TOP5_MEAN,1.0,0.0,1.0320406346070001,3.5736692428588865,4.575848350524902,5.693948268890381,7.807859501838683,10.74643325805664,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__ALL_CDR__MAX,1.0,0.0,2.8160709328215536,3.443288803100586,4.303360438346863,7.539423704147339,12.937359523773193,19.43092918395996,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__ALL_CDR__MEAN,1.0,0.0,0.5607348939343567,-1.2860808648028463,0.31665644751684296,1.2786765856823572,2.104900393454031,2.664619559654966,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__ALL_CDR__SUM,1.0,0.0,29.49639647972306,-68.16228583455086,15.311662925453858,65.50633136817487,112.9997469848953,151.29688877612352,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__ALL_CDR__Q90,1.0,0.0,1.1412671426660481,1.8710766434669495,2.530586384534836,3.8805465459823605,6.367416095733641,7.738925647735596,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__ALL_CDR__Q95,1.0,0.0,1.7507656653129096,2.6501521110534636,3.2588678658008576,4.883990502357481,8.695655536651605,11.982339787483191,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__ALL_CDR__TOP3_MEAN,1.0,0.0,2.2893133300776967,3.290245771408081,3.9529002348581948,6.274408976236979,11.426044082641596,15.744682629903158,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__ALL_CDR__TOP5_MEAN,1.0,0.0,1.8747057049830909,3.1083603382110594,3.640324602127075,5.523714590072632,9.286111817359924,13.315953636169434,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__H_CDR3__MAX,1.0,0.0,2.8179003561171623,1.7639186382293701,2.750777792930603,5.7493977546691895,10.904754829406738,19.43092918395996,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__H_CDR3__MEAN,1.0,0.0,1.0079796155344292,-1.8826821012930437,-0.34072585909272585,1.2322228936788937,2.885412890781969,5.294075746948902,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__H_CDR3__SUM,1.0,0.0,16.614764006977545,-22.03848597407341,-6.332067599892615,18.957559417933226,49.021630633622394,85.0104092694819,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__H_CDR3__Q90,1.0,0.0,2.1369836982882813,0.3851203396916392,1.8505060428380966,3.808203721046448,8.703050022125243,13.797268390655518,False
HSP_MEEK_RAW_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__H_CDR3__Q95,1.0,0.0,2.4650796305393983,1.0784444406628602,2.3414904713630675,4.564569967985149,10.009447565078732,17.6964168548584,False
