id,status,runtime,heavy_length,light_length,global_pLDDT,VH_pLDDT,VL_pLDDT,CH1_pLDDT,CL_pLDDT,severe_clash_count,heavy_light_disulfide_distance,file_path,SHA256,notes
ADI-47219,ok,22.79113318771124,224,220,87.88858108108109,89.56677685950413,90.16,84.32048543689321,87.02672897196264,0,2.6669812522775644,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47219.pdb,aed22568491b2cda2029252946fcfb8c1267bc1448e0ea5a19d3c76606b6ccd3,
ADI-45391,ok,21.79031927511096,221,216,85.77709382151029,89.3222033898305,86.55627272727273,81.82242718446602,84.86481132075471,0,3.482245396292454,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-45391.pdb,fbce601ab8cb844daf1be7d5dc25b598b0ddc4b7fc6f8e08f79f33a70fed6fc3,
ADI-45461,ok,23.052621227689087,230,219,85.74812917594656,85.10094488188976,88.33544642857143,83.39038834951455,86.07766355140188,0,2.627830664255215,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-45461.pdb,dbc96c301b9a0ef3c60438ded33a2e73f0377cc48972df855fb62c2034fab1e1,
ADI-47116,ok,22.38598231598735,222,221,87.4444243792325,90.44352941176471,88.47298245614036,83.88563106796116,86.43887850467289,0,2.672677309366022,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47116.pdb,c4dcf825ffa1dd2cb91f3210e11ae88ff822bf181ea2804c4253212ab759b4a2,
ADI-47309,ok,21.76384458411485,222,214,88.53550458715596,88.76563025210085,91.9382242990654,85.30533980582523,87.986261682243,0,2.72930613892982,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47309.pdb,9a0b3b2ead05cf4fa79f9ab678dafc73719ead8e3cb68fc0c5117c6c8344ce06,
ADI-45453,ok,33.72268855664879,223,214,87.17887871853547,86.84983333333334,90.0892523364486,84.68126213592231,87.04177570093461,0,2.6855234126702365,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-45453.pdb,1ff6fad8c629e29b308825fbcca49835d12ce1fb9e819bef8cf7983f0d438bc6,
ADI-46693,ok,30.47579446155578,232,215,86.47843400447428,87.12372093023257,88.58842592592595,83.78747572815536,86.1611214953271,0,2.757748356902782,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-46693.pdb,e2ea5e04359dd213b5c22abda1b7c45594b38f68cf8ae9cb164041cd0b60bcb8,
ADI-47233,ok,22.66420242842287,230,215,86.0745617977528,85.78866141732283,88.49259259259257,83.5716504854369,86.3826168224299,0,2.615347586841948,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47233.pdb,7dd8a61952a53e26d18ce197a8ecdbd8b14440a7b89a24dcbc2bde84ae618e37,
ADI-47137,ok,21.619886972010136,220,214,87.08313364055299,86.79880341880344,88.90841121495326,85.08660194174759,87.49065420560747,0,2.2810898710923246,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47137.pdb,f597e1063fe02cad0b819b536b10975bb739780d630fee341c773d529bc9b912,
ADI-45383,ok,22.52884335629642,228,216,85.9567117117117,85.1976,87.89908256880736,84.09660194174758,86.65542056074766,0,2.921419175674728,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-45383.pdb,498e27b9d091e6efd6a5d26f048f861e771025d8cdf39b1d9a73a52d8fdc6712,
ADI-45469,ok,28.808035794645548,228,216,85.2146846846847,89.29543999999997,84.46972727272727,81.59058252427184,84.69707547169813,0,3.4300922728113314,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-45469.pdb,60caeb66a02e4e516ed395205bd043607edcde503c69fe2d29a4da9bc1fa4a12,
ADI-45422,ok,32.23197199217975,225,216,87.50036281179139,89.76024590163935,89.07752293577981,84.04427184466017,86.64392523364485,0,2.84201864877766,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-45422.pdb,631bbf7447b07f40ba25484e5369a4973d6a7034ee5a36937880d6b3a126aebf,
ADI-45485,ok,21.385293058119714,217,216,85.32702078521942,89.39210526315789,84.6762727272727,81.69048543689321,85.16405660377357,0,3.1921292267074657,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-45485.pdb,ab46e9d76cd9d703fb970aa7c616c5dbcb6dc5b9a474892eec88bd0e23e47c83,
ADI-45495,ok,21.78375797253102,221,216,84.93894736842105,86.27203389830508,84.84454545454547,83.00233009708738,85.43471698113207,0,2.9496315024083937,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-45495.pdb,4ce9b676a0f90f75bfdcb1b6298b70c3ad9765436d149aba5f3213025f9c403b,
ADI-46691,ok,21.61305165011436,219,215,88.45297235023041,90.78896551724137,90.56731481481482,84.67922330097085,87.41906542056073,0,2.7083133127465127,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-46691.pdb,95336588eb8a51ea1dfbe7540a513faef92613a105984740c197ab992567de37,
ADI-45425,ok,22.704916616901755,229,217,84.74932735426009,85.97111111111113,86.33387387387386,81.42747572815533,84.86556603773585,0,3.118394138013985,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-45425.pdb,d454fbf8d6dbf4f1e3d3cde76226005f4bf4469ec10a2f8c2363bb5e08a1c995,
ADI-45451,ok,23.989375349134207,229,220,86.23616926503341,84.07214285714286,90.10433628318584,83.92281553398058,86.92626168224301,0,2.674410215355901,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-45451.pdb,2833a611c41ada08bf00984bd6b413c53c280f1eb19ad04edc62308e31fd9414,
ADI-45499,ok,39.7819922156632,233,216,85.56042316258352,85.6306923076923,87.26798165137613,83.30902912621357,85.90280373831774,0,2.565635009115677,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-45499.pdb,f6ea6d5300890f2323fabdb93d6b510b60f579c98e91a425be92f60dec5613eb,
ADI-45497,ok,22.678509297780693,231,214,86.01811235955056,84.38671875,90.37878504672896,83.14980582524274,86.37009345794392,0,2.7278300900166057,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-45497.pdb,d93eed2e2cf5a23730394a51a61b119df495661613b52f8f628fd6e1e051e137,
ADI-37123,ok,21.770255153998733,222,214,88.45577981651377,90.77579831932772,89.78308411214952,85.00495145631068,87.87009345794391,0,2.28247081032814,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-37123.pdb,1a6a106ec1494fc9ab4a95b3377ed923de84f0ad29c10fb454ea997f2d4e558e,
ADI-37125,ok,22.37905555963516,227,215,85.78260180995476,85.20088709677421,88.23027777777779,83.66058252427183,86.0288785046729,0,2.757953770460992,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-37125.pdb,364f9aa86fc889ee4bc0b874cff15490af4c128e519bd94ea8575f06526e1cc5,
ADI-38503,ok,22.16643652133644,224,217,84.72201814058958,87.12950413223139,83.05396396396398,82.9031067961165,85.48801886792454,0,3.32448943448464,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-38503.pdb,49570e34799a2dce27c1b9f0c322083b958dbd6721fb525fdd0eded0327ab7a1,
ADI-47223,ok,35.97873561643064,226,215,85.94462585034015,85.12699186991868,88.29824074074075,83.83213592233011,86.54242990654205,0,3.3398523919478844,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47223.pdb,94ff2b9feac085baeb7351a7ea89ad2a96f504bd50dc6b4726e7df93f06d87e1,
ADI-37124,ok,24.65536440815777,226,214,85.87043181818181,88.43406504065041,86.09842592592594,82.82699029126213,85.6206603773585,0,3.695962526866309,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-37124.pdb,4a592debb74b2eba1d4fdb48d06fd7a19eb4ff13f704e97d801dcb2e5e252064,
ADI-47176,ok,22.005744968540967,225,214,87.4251708428246,87.6266393442623,90.25682242990652,84.57291262135922,87.10943925233646,0,2.761715046850417,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47176.pdb,7690ba20508a0ca2cf44cd1c42ff4a5baf97efd215f9d78cb4859989c21f8cf3,
ADI-47061,ok,22.024667313322425,225,214,86.18963553530752,89.3055737704918,86.30212962962962,82.67174757281553,85.9070754716981,0,3.6749647617358168,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47061.pdb,da8c3522739bad5659907f74f23ee5f1018ccea6c278dc67ae97a068bd69c606,
ADI-45402,ok,22.757926013320684,227,220,86.98782997762864,86.47717741935483,90.0474336283186,84.31466019417473,86.92168224299066,0,2.765149363054372,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-45402.pdb,6f5c5b8ebea4c316f8ee7d85914bd5d3cfab923a797813a195103d9f2b2f0067,
ADI-46701,ok,21.755527082830667,222,214,88.96208715596329,90.50504201680673,91.50495327102804,85.44359223300974,88.09018691588781,0,2.676259142908249,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-46701.pdb,7c35f0386e83a655500f946f86c611e9c6b816a470dcbd3c9808e893cbbecdde,
ADI-47286,ok,30.91038626804948,227,214,85.75814058956915,85.3133064516129,87.26775700934577,83.57485436893204,86.86570093457945,0,2.897534986846579,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47286.pdb,104f80a77f604616b368ad0d03a7a1c44af1f25d7c4c75fe109fb61b0ef632b2,
ADI-47065,ok,35.25853956583887,224,220,86.18707207207208,84.84256198347109,89.64230088495574,83.66611650485436,86.48523364485983,0,2.94735203190932,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47065.pdb,4ea158734c5bce61cce5914edd8b4b516664206bff86b20de09919c6cb2136a7,
ADI-47287,ok,22.589421956799924,230,214,86.48853603603604,87.28795275590551,88.03495327102803,83.76728155339805,86.61280373831775,0,2.854484717072417,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47287.pdb,d8a72ef8c2b0ee384e38aeecf74ba2d264a1aa6f5b8525d9e1a61bb04bb0152c,
ADI-47071,ok,22.04030000604689,224,215,87.5095216400911,89.14280991735536,89.2199074074074,84.2182524271845,87.10439252336448,0,2.971536471255232,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47071.pdb,8c5a2da8b6afa1d76ad06754ee0da4fb74dc85cbadcff0b096e5825d98d8a67e,
ADI-47072,ok,22.35031887330115,223,220,87.31345372460497,88.21391666666666,89.77247787610621,84.08456310679611,86.81485981308411,0,2.659427757996069,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47072.pdb,6ca87f5fc91401260db49ea35d49680100ac9d909077759a90edcbf082fe31a0,
ADI-45472,ok,23.823946044780318,225,214,86.15498861047834,88.99344262295081,86.55472222222224,82.86728155339806,85.6754716981132,0,3.638187735672805,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-45472.pdb,0ef1801133df9f6ba0da957226f755d6ed1fa62334d7fae8df29fa032bd28bbc,
ADI-47075,ok,37.49159135110676,225,220,87.42195505617977,87.91262295081967,89.8133628318584,84.69446601941746,86.96252336448597,0,2.703386024969427,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47075.pdb,348f605f2c921fa379cab9136e9a07b604df44f7320596c0788bd78421b3dfdf,
ADI-47288,ok,21.53968420252204,221,214,88.7778620689655,91.33677966101696,91.10280373831776,84.83669902912622,87.4247663551402,0,2.9040258263314387,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47288.pdb,468ada14de664f2552ebe44f831eb61310deb050a199c309ec181bcb6fdc321e,
ADI-45404,ok,22.39172929059714,224,219,85.9658013544018,85.3297520661157,87.44437500000001,84.20776699029125,86.82971962616821,0,2.801609894328616,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-45404.pdb,0ff63c7c55f92173fbf380491f33f9cc94b6a7cc064b68462f2c4bff078907eb,
ADI-47076,ok,22.60364106670022,230,214,86.1932207207207,83.45661417322835,89.89065420560748,84.68699029126216,87.19383177570093,0,2.700975009140218,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47076.pdb,e2da0fad4bc725325e326e764bf45b4663d9fbe11436547ad680c71124fcc206,
ADI-47189,ok,23.03487741574645,229,220,86.21356347438753,86.45984126984126,88.19725663716814,83.51174757281557,86.42943925233645,0,2.615103439636758,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47189.pdb,57836a9bec74e5352cf2be3fc0ad0a5b83a04641185bfe1e573d7fdccc57e6b1,
ADI-47078,ok,21.313481085933745,220,212,87.35780092592593,89.09059829059828,88.69809523809523,84.45135922330097,86.94560747663552,0,2.7391011299329566,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47078.pdb,9b75b879d9dee92ccd38989acd9905faef5c030a6633507aee688340fcdb31ec,
ADI-47190,ok,22.161613737232983,221,219,86.64904545454546,88.00355932203388,87.01160714285713,84.0531067961165,87.27467289719627,0,2.690110778388133,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47190.pdb,2b4c2a7d7c17202b6f2d6d77d0410add142f8e63e10502f7a0021db7a35ce832,
ADI-47081,ok,37.642332861199975,222,214,88.51621559633027,89.95798319327731,90.477476635514,85.33864077669902,88.01028037383176,0,2.9399913265178177,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47081.pdb,2bd5760ffad809c87aa5629fe6331775257b76320965bf08d0c48e0ca6a5b780,
ADI-47194,ok,29.92947157844901,222,214,87.75474770642204,87.7527731092437,89.68542056074764,85.58495145631069,87.91495327102805,0,2.2851177212563902,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47194.pdb,ab2959a7121452140a92d2f5ff0936c5aa125a2958679e8c96ce737d732fd77c,
ADI-47193,ok,21.79932645149529,222,214,88.70784403669724,88.51815126050418,92.48869158878504,85.38194174757281,88.33953271028035,0,2.5666106054483606,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47193.pdb,fa26abca42447682bfe9c8c1054b0116c95ec0fbf62c7d4e6aacd79d45358210,
ADI-47291,ok,22.55876965355128,230,214,86.24977477477479,84.82929133858268,89.96205607476634,83.66747572815535,86.70925233644859,0,2.7635276369162667,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47291.pdb,f9f32819924867c80dc18be5ffbe2eb9d76c908831494fd9f7fed6aaa6c15d4b,
ADI-47082,ok,22.383156592026356,224,219,86.35841986455982,86.14181818181818,87.99089285714285,84.22679611650486,86.94654205607478,0,2.670452770599024,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47082.pdb,c919ccc62153bd04252ff599b2aeeb688b52011bf5fc7c8cc4e77984084bfd56,
ADI-47197,ok,27.570888875052333,221,222,87.17891647855531,87.69559322033899,89.74095652173912,84.17067961165047,86.75130841121496,0,2.707597643668645,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47197.pdb,91d7d37068df5cc87a53d1030fec9ca24971461dbac74f028ee83bdc8cc8c431,
ADI-47085,ok,33.18371003679931,223,215,87.76566210045662,88.83966666666666,89.7387037037037,84.61893203883493,87.59878504672895,0,2.6433319882300075,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47085.pdb,e2f0333f7e05bf7599750ed07a6a3cf432ce1d87da191590474d0b5b36702118,
ADI-47084,ok,21.93327826075256,223,215,87.91077625570776,88.05625,90.8175,84.91485436893201,87.69766355140186,1,2.6563388338086704,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47084.pdb,8509d87620cf6874663f656599958919c479c3fe05c25565da49ea66b3b0f883,
ADI-47087,ok,21.53544128406793,221,214,87.77696551724136,90.76025423728812,88.4611214953271,84.76485436893202,86.70233644859809,0,2.81873038795838,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47087.pdb,4e8ccede08325bf90b2948d67ab38c15573cf18e7ff9e46e3489b6a5148d4539,
ADI-47292,ok,22.122343698516488,225,215,87.03049999999999,88.60401639344262,88.0788888888889,84.41097087378641,86.69981308411217,0,2.935203740798923,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47292.pdb,1fd2e6c894b4f84f710d72d324fd00dc94ddf5348f68e46359d6f6f3aef42953,
ADI-47200,ok,22.01778199803084,226,213,86.52835990888381,86.51650406504064,87.991320754717,84.37038834951454,87.17,0,2.761236498382562,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47200.pdb,abdb71cba3b521bc32ba65cf9876a98c97d7e7c0ea36282eb96348710e3dfa19,
ADI-47089,ok,22.64448694698513,231,214,83.87919101123596,83.681015625,85.00101851851853,81.67990291262139,85.11254716981134,0,3.2590780905035106,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47089.pdb,02205ada8f1ed7889823b63776a365d6943e7be2e6b6e12b1f5033a9057dd4e2,
ADI-47090,ok,38.70585422217846,228,216,85.31635135135134,88.09864000000002,85.75154545454545,81.99669902912623,84.80943396226414,0,2.897434209779405,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47090.pdb,9d93c5abe5e312bf89b0cd5d939697ce47674cd976279d589f37fe813a9e0c82,
ADI-47202,ok,25.305838751606643,228,216,87.73114864864864,88.26672000000002,90.43752293577984,85.00029126213592,86.97728971962617,0,2.9842873521160795,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47202.pdb,0aaf31349daa4042e4234a2234c74409d0d4010f6d577624348fb8568ecc3de8,
ADI-47203,ok,22.02938454505056,220,219,88.41056947608202,91.59905982905984,90.33776785714284,84.34126213592235,86.82401869158879,0,2.898290185609439,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47203.pdb,c7a5b203e4f37d0daf58c241daa11e48d1eb52d594d7f5aa36f7472efc24be01,
ADI-47294,ok,22.031983219087124,220,219,87.26384965831436,88.89863247863249,88.38758928571428,84.38650485436892,87.06981308411214,0,2.695424827369519,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47294.pdb,9b519e9a9787d7e6fbda71eb365b83a6af8a199d5f14d943c6198e9142a88b2b,
ADI-47091,ok,23.04064519982785,229,219,86.2451339285714,86.86007936507937,88.61580357142859,83.26485436893205,85.90841121495328,1,2.379211003673276,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47091.pdb,7e48fcb77675470de9f3ed49da7d330217eba328dcd1eb880157748c910e25da,
ADI-47296,ok,32.41937110200524,222,215,88.50061784897025,90.8486554621849,90.6125925925926,84.77359223300972,87.34523364485982,0,2.539916927775395,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47296.pdb,67a40fca71a438cd67f408e1926875c2e13876af7eb5a7344f06da8c9979d249,
ADI-47092,ok,28.668798469938334,225,217,84.69920814479639,86.33639344262296,84.19900900900903,82.42961165048544,85.5440566037736,0,2.903559367397196,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47092.pdb,93d18d67210b375c3c68b9007a42921dd78953e25ec150b0abf7b937bbfcad14,
ADI-47206,ok,21.791287136264145,223,214,87.9004118993135,90.13391666666666,88.68383177570094,84.83009708737865,87.56766355140186,0,2.786724421251588,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47206.pdb,a141b761d995c6401ced915c05c4ed15d0d3af056dcf23a0a8d724fa4fca7ac5,
ADI-47094,ok,22.149893576279283,226,214,88.61159090909092,91.04032520325202,90.67364485981308,84.80825242718447,87.41878504672898,0,2.934002215404754,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47094.pdb,704f4a5b18836d2489a9a37860cdf84ecd729ab07e1a19e39b3376be97ee7b12,
ADI-47207,ok,22.7269862703979,227,219,86.0160538116592,85.53016129032258,88.02482142857143,84.02436893203884,86.393738317757,0,2.6529745569831613,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47207.pdb,04d8828217b512115f6d94a5029906d60c0455ef2c33f72f358fddf35d09a7a4,
ADI-47208,ok,21.63391894940287,221,213,88.60923963133641,90.16296610169492,90.6611320754717,85.51145631067963,87.84504672897197,0,2.6861237871699064,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47208.pdb,8b57c3bcad407208fe64af7474c2b336e50f0e7cb27db63e668d1332fbb75ab4,
ADI-47095,ok,26.790577282197773,221,220,86.97131519274377,88.0272033898305,88.30495575221238,84.23203883495145,87.03532710280375,0,2.769861729400945,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47095.pdb,74b2c1ebaa6ba77ef428361de3c6a525353e1e6a809907c56fa342d567129c06,
ADI-47096,ok,40.359934522770345,229,219,86.64388392857143,86.94174603174602,89.35357142857141,83.65990291262135,86.32925233644859,0,2.740365121658061,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47096.pdb,b24d3a27007021e135994d43de58ecc9b42d4580e6334c4fc8fd9e54a87da029,
ADI-47097,ok,22.216754408553243,222,219,87.86478458049885,90.0027731092437,89.67035714285714,84.29349514563104,87.03485981308411,0,2.5653672251745947,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47097.pdb,7310dd9c8575abdffd3431d224c5d8bb1cf3a2322f81be5f5e4c085909a77338,
ADI-47298,ok,21.912886320613325,223,215,87.99310502283106,90.59575,88.6937962962963,84.81737864077674,87.4240186915888,0,2.9817971091273137,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47298.pdb,91f93e5e5e3994cb0a460f2fc23d84334b223245460f317e6a86ddf3cf9f9268,
ADI-47299,ok,21.74509526509792,217,219,88.55816513761468,91.48824561403508,90.2275892857143,84.64029126213592,87.4603738317757,0,2.849172511449596,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47299.pdb,c5c73349b9fef6d0a615a368383e688286346200d1ab5cb42434f0c29c34c933,
ADI-47098,ok,22.04518747795373,225,214,85.84348519362187,88.61147540983606,87.0523148148148,81.95631067961165,85.20320754716982,0,3.5590250069365905,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47098.pdb,3d823e80a53eb13604093906d4a38535096f6cea4be22f1c4bc333f0635e4f35,
ADI-47212,ok,22.10160646308213,227,213,87.22772727272726,88.15024193548388,89.48603773584904,84.32242718446602,86.7181308411215,0,2.881961484822445,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47212.pdb,aeca6997734d53efb3bbccd2a8e29c896e7d111ac24f14dfa48d9797028a0fab,
ADI-47214,ok,35.320461893454194,225,214,88.95703872437358,88.88918032786884,91.72457943925234,86.26854368932037,88.8548598130841,0,2.291682351461476,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47214.pdb,c8e25d120f7932c0680bb97a666895421168cd58169f948d2651edc52aa494ad,
ADI-47102,ok,26.36449614726007,223,214,88.546704805492,90.9335,90.96093457943924,84.68077669902911,87.17710280373831,0,2.868328433077355,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47102.pdb,4b14477130b798d3e5582fe74a371b0d917d8e364c7968abb59eeb32ccd2e619,
ADI-47103,ok,22.395228383131325,222,220,86.16047511312216,86.14411764705883,87.66371681415929,83.74359223300971,86.91766355140187,0,2.814035358697541,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47103.pdb,bd845770e99e3b640dad2266261b643be45c6876d091ce2eb5b4546f1e713d14,
ADI-47107,ok,21.772387298755348,218,219,86.83768878718536,88.59817391304348,87.55142857142856,84.0380582524272,86.89345794392524,0,2.696923803150545,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47107.pdb,04eed8e874e24b7813b1d377105a4c08a45f35a3f552e36cdb106496664c424d,
ADI-47220,ok,21.97844945639372,224,214,87.50397260273974,88.1501652892562,90.10700934579438,84.67805825242716,86.89046728971964,0,2.6027996465344776,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47220.pdb,7882d56886c91e53bca30ebb47d2a753579ec4ba7fe904c7e31cfbab1e3dc0e9,
ADI-47111,ok,22.389701765961945,222,220,88.98445701357467,91.79949579831931,91.81778761061946,84.40873786407768,87.26616822429907,0,2.7348391177544613,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47111.pdb,6dd486ac2cdf684ee20e9e7dd947886e88a0f1f3f2cefe74766d057ca5f71b67,
ADI-47303,ok,28.554531150497496,222,215,88.18842105263157,90.76991596638656,90.1585185185185,84.45563106796116,86.92214953271028,0,3.0549581011856777,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47303.pdb,5ef0ffe267e7b82087871d8a27caa60e3b6577abb62e71465d377c1fd88b7a9b,
ADI-47221,ok,38.27247556485236,243,214,83.75194748358862,79.66428571428571,86.87084112149533,83.40961165048543,86.31093457943926,0,3.021079442848202,/workspace_developability_acquisition/organizer_extension/feature_prospecting/fab_reconstruction/structures/esmfold_fab/ADI-47221.pdb,73bb3f56614b46e9592e96fd553c11efa4721bd203fc2679d20264efa2d63edb,
