id,K_VH_CH1_mean,K_VH_CH1_median,K_VH_CH1_q10,K_VH_CH1_q90,K_VH_CH1_iqr,K_VH_CH1_frac_neg,K_VH_CH1_n,K_VL_CL_mean,K_VL_CL_median,K_VL_CL_q10,K_VL_CL_q90,K_VL_CL_iqr,K_VL_CL_frac_neg,K_VL_CL_n,K_CH1_CL_mean,K_CH1_CL_median,K_CH1_CL_q10,K_CH1_CL_q90,K_CH1_CL_iqr,K_CH1_CL_frac_neg,K_CH1_CL_n
ADI-37124,34.763604841738136,18.3335437637985,11.220529516641705,76.01908747524755,39.3720366075017,0.0,8.0,52.05774687575844,12.422729107710456,9.938183286168366,124.99870248137368,95.0739509936873,0.0,8.0,52.35829677352562,23.492983675468565,10.28882483356342,118.6671179684116,94.74835527110618,0.0,8.0
ADI-47176,37.130435286654745,26.047657806489667,10.929997948800088,80.86795915922484,33.8870009732505,0.0,8.0,46.66037162835602,25.146008113188103,12.032014240613114,109.76082266457722,44.38120157028816,0.0,8.0,53.17228607997843,17.481985720124797,11.190474526864984,161.15485518276645,43.329276928103006,0.0,8.0
ADI-47061,35.52750249856307,17.08125252310188,11.120346217385974,76.67027892040977,42.82836043182436,0.0,8.0,49.46550400751644,32.2590223603449,11.741482672771497,117.08422184017104,58.982917436810745,0.0,8.0,53.22237772960629,41.92671073852279,10.980089598427952,107.12600189415154,73.0336251574268,0.0,8.0
ADI-45402,34.30025708268039,19.28528510672793,8.585708746216019,74.12562311931426,52.34577386111866,0.0,8.0,47.12371938741377,23.292617076957107,9.397193470187428,115.90205890895344,50.01651215342296,0.0,8.0,51.15609718245687,14.827128289847966,11.090291227609256,111.7644886496918,57.90594696981165,0.0,8.0
ADI-46701,22.390967383655543,11.721446012920351,10.358953143042427,47.10618731004401,7.26328919604039,0.0,8.0,47.12371938741376,22.641425631794867,11.801592652324937,108.03766991737868,47.411746372773976,0.0,8.0,45.93404270875197,16.12951118017245,10.649484710884046,121.472250347572,51.71962824077035,0.0,8.0
ADI-47286,38.92121176085091,29.20343173304515,10.158586544530973,83.53283491942724,32.033609937019506,0.0,8.0,62.0760768013314,19.43556005561152,10.549301411628315,168.70867594664847,82.75140518523257,0.0,8.0,36.49176675389947,18.08308551565917,7.373490825221691,93.29068826693528,35.590117060597905,0.0,8.0
ADI-47065,21.38913439109825,11.82162931217608,9.938183286168366,44.040578352818684,7.714114042691172,0.0,8.0,54.49971479511685,35.6652545350397,11.360786135599724,114.14885117197818,70.6292259752893,0.0,8.0,51.03086805838721,33.36103865215792,10.449118112372586,116.0723705176882,50.742841073027,0.0,8.0
ADI-47287,25.070870638746307,12.923645603989105,10.098476564977537,56.242904202166535,15.879052932033124,0.0,8.0,69.60234715791808,45.58340116135692,10.21869652408441,155.18393054712496,89.3635029361107,0.0,8.0,31.207097718159737,18.48381871268209,6.892610988794191,68.37510174203537,29.80453152857952,0.0,8.0
ADI-47071,31.996041199798604,15.879052932033126,9.47734010959201,75.41798767971316,39.59744903082708,0.0,8.0,53.05957986831574,30.455722973741768,10.639466380958472,122.16351511243654,61.587683217459706,0.0,8.0,46.92335278890231,33.26085535290219,9.026515262941228,94.04206301135328,75.26270356586679,0.0,8.0
ADI-47072,29.76696279135863,15.07758653798729,10.22871485400998,60.05988790380982,25.62187878465281,0.0,8.0,44.94473262860164,25.897382857606075,11.861702631878371,94.27248459964146,70.17840112863853,0.0,8.0,56.86654524003345,25.997566156861804,9.587541738773314,132.57255990510683,93.17046830782844,0.0,8.0
ADI-45472,33.987184272506234,30.255356375230303,11.521079414408891,65.33954777458678,34.61332989285454,0.0,8.0,35.40227337449341,15.628594683893802,9.898109966466077,86.61848053650371,41.97680238815066,0.0,8.0,37.93190168070058,23.492983675468565,10.298843163488993,73.61468829311002,37.46855392164284,0.0,8.0
ADI-47075,38.50795565142103,27.700682244209208,10.549301411628315,81.76960885252642,41.15029016929089,0.0,8.0,50.02903506582992,23.99390017174721,9.497376769443155,119.95948252881048,50.81797854746879,0.0,8.0,49.99146632860902,35.314612987644644,10.779722999916494,104.28079619528884,71.23032577082367,0.0,8.0
ADI-47288,26.523528477954383,14.726944990592235,11.020162918130245,50.75285940295256,26.1478411057454,0.0,8.0,48.125552379971055,22.79170058067846,10.358953143042427,105.49301411628316,85.00552941848647,0.0,8.0,33.58645107548331,22.54124233253913,6.732317709985023,83.90351312667346,33.636542725111184,0.0,8.0
ADI-45404,31.282235192601537,12.422729107710456,10.248751513861126,69.42702638422054,29.378752506742675,0.0,8.0,56.30301418171998,45.68358446061265,10.128531554754252,109.96118926308868,65.11914451622417,0.0,8.0,34.30025708268039,16.430061077939637,5.730484717427727,90.365335928668,41.55102336631381,0.0,8.0
ADI-47076,31.85828916332198,11.62126271366462,8.685892045471748,79.49544795942134,33.28590117771612,0.0,8.0,49.77857681769059,30.555906272997497,10.298843163488993,105.39283081702742,69.57730133310413,0.0,8.0,35.36470463727251,28.151507090859987,12.883572284286814,62.344067126840464,43.6298268258702,0.0,8.0
ADI-47189,43.003681205521886,27.149674098302693,11.100309557534828,84.47455793243111,60.96153759711139,0.0,8.0,42.82836043182436,24.094083471002943,11.400859455302015,102.83815668600631,34.813696491366,0.0,8.0,53.33508394126899,33.06048875439073,10.298843163488993,110.35190413018604,93.32074325671203,0.0,8.0
ADI-47078,31.507647615926924,11.921812611431813,9.317046830782845,78.6639265755988,39.02139506010664,0.0,8.0,61.712912341529375,55.100814590651225,9.397193470187428,119.15801613476468,94.82349274554797,0.0,8.0,48.65151470106363,36.76727082685272,11.791574322399365,97.04756198902516,74.51132882144881,0.0,8.0
ADI-47190,40.32377795043112,30.05498977671885,10.519246421851596,82.2905620086562,48.538808489400935,0.0,8.0,49.08981663530746,31.708014214438386,9.116680232271383,105.0622259294835,54.80026469288404,0.0,8.0,39.30942204546686,22.290784084399814,11.34074947574858,92.31891026415472,46.46000502984455,0.0,8.0
ADI-47081,22.967021354375987,14.12584519505786,10.008311595647376,44.040578352818684,26.54857430276832,0.0,8.0,41.638683753162574,31.45755596629906,11.841665972027226,83.703146528162,49.8161455549115,0.0,8.0,60.673510611751176,41.37570259261628,12.53293073689176,125.25917905943858,71.50582984377692,0.0,8.0
