experiment_code,experiment_id,family,representation,topology,annotation,notes,cv_primary_mae,cv_shadow_mae,cv_mean_mae,public_mae,private_mae,test_overall_mae,abs_PS,abs_pub_priv,is_factorial_200,is_surfaceish,provenance,candidate_class,cv_pct,test_pct
EXP-H130,TRF_HIC_SCRATCH_RESIDUE_F1_POOL_V3,TRANSFORMER,,,,H071 + residue F1 SURFACE-aware pooling,0.542922152766475,0.5192202768679018,0.5310712148171884,0.491005856266728,0.4669076743420258,0.478956765304377,0.0237018758985732,0.0240981819247022,False,True,retrospective_historical,other,0.5988200589970502,0.4896755162241888
EXP-H131,TRF_HIC_ESM2_RESIDUE_F1_ADDITIVE_V3,TRANSFORMER,,,,H061 + residue F1 SURFACE additive,0.5339463419973114,0.5255419067100242,0.5297441243536678,0.4888459234355408,0.4728276289009752,0.480836776168258,0.008404435287287182,0.016018294534565602,False,True,retrospective_historical,other,0.5752212389380531,0.5427728613569321
EXP-H132,TRF_HIC_ESM2_RESIDUE_F1_GATED_V3,TRANSFORMER,,,,H061 + residue F1 SURFACE gated,0.5235502163922345,0.4907508014160909,0.5071505089041627,0.4792654191005376,0.4631605921615788,0.4712130056310583,0.03279941497614364,0.016104826938958816,False,True,retrospective_historical,other,0.21238938053097345,0.29793510324483774
EXP-H133,TRF_HIC_ESM2_RESIDUE_F1_POOL_V3,TRANSFORMER,,,,H061 + residue F1 SURFACE-aware pooling,0.4961283113927017,0.5185518341535403,0.507340072773121,0.464237875667619,0.4525188819979442,0.4583783788327816,0.022423522760838643,0.011718993669674771,False,True,retrospective_historical,other,0.2153392330383481,0.14749262536873156
EXP-H134,TRF_HIC_SCRATCH_GLOBAL_F1_FILM_V3,TRANSFORMER,,,,H071 + global F1_SURFACE FiLM conditioning,0.4915657847369158,0.5165727885210954,0.5040692866290056,0.4086931332246756,0.4147453133853866,0.4117192233050311,0.025007003784179638,0.006052180160711018,False,True,retrospective_historical,other,0.18584070796460178,0.038348082595870206
EXP-H135,TRF_HIC_SCRATCH_GLOBAL_F1_GATED_RES_V3,TRANSFORMER,,,,H071 + global F1_SURFACE gated residual,0.5024769030912422,0.5176683162642113,0.5100726096777267,0.4080449870545184,0.407950207368827,0.4079975972116728,0.015191413172969126,9.477968569143735e-05,False,True,retrospective_historical,other,0.25663716814159293,0.02359882005899705
EXP-H136,TRF_HIC_SCRATCH_GLOBAL_F1_TOKEN_ATTN_V3,TRANSFORMER,,,,H071 + global F1_SURFACE 2-token attention,0.4773227519282587,0.4704219815289531,0.4738723667286059,0.4095449833811065,0.4267773755862388,0.4181611794836726,0.006900770399305589,0.017232392205132285,False,True,retrospective_historical,other,0.07079646017699115,0.05604719764011799
EXP-H137,TRF_HIC_ESM2_GLOBAL_F1_FILM_V3,TRANSFORMER,,,,H061 + global F1_SURFACE FiLM conditioning,0.4948111608057846,0.5275065427709509,0.5111588517883677,0.3853430719257873,0.3961364659438899,0.3907397689348386,0.032695381965166304,0.010793394018102587,False,True,retrospective_historical,A_robust_external,0.28023598820059,0.0029498525073746312
EXP-H138,TRF_HIC_ESM2_GLOBAL_F1_GATED_RES_V3,TRANSFORMER,,,,H061 + global F1_SURFACE gated residual,0.4983576241952402,0.495843712983308,0.4971006685892741,0.414685129330482,0.4030060279752001,0.408845578652841,0.0025139112119322293,0.01167910135528194,False,True,retrospective_historical,other,0.13864306784660768,0.02654867256637168
EXP-H139,TRF_HIC_ESM2_GLOBAL_F1_TOKEN_ATTN_V3,TRANSFORMER,,,,H061 + global F1_SURFACE 2-token attention,0.4798935166818124,0.4662688719667033,0.4730811943242579,0.4102734368406697,0.4162414627075194,0.4132574497740945,0.013624644715109102,0.005968025866849691,False,True,retrospective_historical,other,0.06489675516224189,0.04129793510324484
EXP-H207,TRF_HIC_ABLANG2_PAIRED_FULL_B1_MEAN_V3,TRANSFORMER,ablang2_paired,JOINT,FULL,factorial external diagnosis,0.5641941686559606,0.516870245144691,0.5405322069003258,0.48985654261082784,0.46384218804630234,0.47684936532856503,0.0473239235112695,0.0260143545645255,True,False,prospective_factorial,other,0.8023598820058997,0.415929203539823
EXP-H331,TRF_HIC_CURRAB_PAIRED_FULL_B2_MEAN_V3,TRANSFORMER,currab_paired,REG-SEP,FULL,factorial external diagnosis,0.5460209212597505,0.5565325031045042,0.5512767121821274,0.45123821691819177,0.4635961751113702,0.457417196014781,0.0105115818447536,0.01235795819317842,True,False,prospective_factorial,C_test_specialist,0.9351032448377581,0.13864306784660768
EXP-H271,TRF_HIC_ESM2_FULL_B2_MEAN_V3,TRANSFORMER,esm2,REG-SEP,FULL,factorial external diagnosis,0.5181654015529302,0.4924443949475701,0.5053048982502502,0.47490037498945087,0.45785574387915345,0.46637805943430216,0.0257210066053601,0.017044631110297415,True,False,prospective_factorial,other,0.19469026548672566,0.22123893805309736
EXP-H297,TRF_HIC_ESMC600M_IMGT_D_MEAN_V3,TRANSFORMER,esmc600m,FUSE,IMGT,factorial external diagnosis,0.5794734533804434,0.5368704684693135,0.5581719609248785,0.5022402856143904,0.49491262704354755,0.4985764563289689,0.0426029849111299,0.007327658570842832,True,False,prospective_factorial,other,0.9646017699115044,0.8731563421828908
EXP-H314,TRF_HIC_CURRAB_UNPAIRED_REGION_C_MEAN_V3,TRANSFORMER,currab_unpaired,XREG,REGION,factorial external diagnosis,0.5403899506462945,0.5089383485111189,0.5246641495787067,0.48948539488992565,0.49084124963077475,0.49016332226035014,0.0314516021351756,0.001355854740849094,True,False,prospective_factorial,other,0.4749262536873156,0.7522123893805309
EXP-H268,TRF_HIC_ESM2_BASE_B2_MEAN_V3,TRANSFORMER,esm2,REG-SEP,BASE,factorial external diagnosis,0.5189972279866537,0.5104604469581887,0.5147288374724213,0.4724612968350634,0.47377339718665584,0.4731173470108595,0.008536781028465,0.00131210035159246,True,False,prospective_factorial,other,0.3215339233038348,0.336283185840708
EXP-H295,TRF_HIC_ESMC600M_FULL_C_MEAN_V3,TRANSFORMER,esmc600m,XREG,FULL,factorial external diagnosis,0.5375997915856632,0.5257108980343665,0.5316553448100149,0.49254478247371725,0.5025202427616825,0.4975325126176999,0.0118888935512966,0.009975460287965254,True,False,prospective_factorial,other,0.6076696165191741,0.8643067846607669
EXP-H308,TRF_HIC_CURRAB_UNPAIRED_BASE_B2_MEAN_V3,TRANSFORMER,currab_unpaired,REG-SEP,BASE,factorial external diagnosis,0.5407051376531152,0.5056426827701521,0.5231739102116337,0.48235681020477655,0.4880759086137935,0.48521635940928504,0.0350624548829631,0.005719098409016965,True,False,prospective_factorial,other,0.44837758112094395,0.6637168141592921
EXP-H155,TRF_HIC_SCRATCH_FULL_C_MEAN_V3,TRANSFORMER,scratch,XREG,FULL,factorial external diagnosis,0.5186813356846938,0.5004112592155551,0.5095462974501244,0.46642659561722355,0.49976319555588694,0.4830948955865552,0.0182700764691386,0.03333659993866339,True,False,prospective_factorial,other,0.24778761061946902,0.6106194690265486
EXP-H336,TRF_HIC_CURRAB_PAIRED_BASE_D_MEAN_V3,TRANSFORMER,currab_paired,FUSE,BASE,factorial external diagnosis,0.5543260688310788,0.5280139745547447,0.5411700216929118,0.4808341300870166,0.4848125188380114,0.4828233244625139,0.026312094276334,0.003978388750994821,True,False,prospective_factorial,other,0.8141592920353983,0.6076696165191741
EXP-H219,TRF_HIC_ABLANG2_PAIRED_FULL_D_MEAN_V3,TRANSFORMER,ablang2_paired,FUSE,FULL,factorial external diagnosis,0.5477407261883771,0.5285088792965735,0.5381248027424753,0.4523403709317429,0.47162635765546634,0.46198336429360454,0.0192318468918035,0.019285986723723447,True,False,prospective_factorial,other,0.7640117994100295,0.1710914454277286
EXP-H234,TRF_HIC_ABLANG2_UNPAIRED_REGION_C_MEAN_V3,TRANSFORMER,ablang2_unpaired,XREG,REGION,factorial external diagnosis,0.5743566054826902,0.5078228892573604,0.5410897473700254,0.468752547746823,0.4791537647011838,0.4739531562240034,0.0665337162253297,0.010401216954360804,True,False,prospective_factorial,other,0.8112094395280236,0.36283185840707965
EXP-H209,TRF_HIC_ABLANG2_PAIRED_IMGT_B2_MEAN_V3,TRANSFORMER,ablang2_paired,REG-SEP,IMGT,factorial external diagnosis,0.5409329670093677,0.5260158523277,0.5334744096685338,0.4786591942869587,0.4885559317506389,0.4836075630187988,0.0149171146816676,0.009896737463680194,True,False,prospective_factorial,other,0.640117994100295,0.6283185840707964
EXP-H223,TRF_HIC_ABLANG2_UNPAIRED_FULL_A_MEAN_V3,TRANSFORMER,ablang2_unpaired,SEP,FULL,factorial external diagnosis,0.5263977011221427,0.5220857475657522,0.5242417243439474,0.4862537407580715,0.47213551283471394,0.4791946267963927,0.0043119535563904,0.01411822792335754,True,False,prospective_factorial,other,0.4690265486725664,0.49852507374631266
EXP-H232,TRF_HIC_ABLANG2_UNPAIRED_BASE_C_MEAN_V3,TRANSFORMER,ablang2_unpaired,XREG,BASE,factorial external diagnosis,0.5601382134049028,0.5287774275320547,0.5444578204684787,0.4827378726535373,0.4864714714332861,0.4846046720434117,0.031360785872848,0.0037335987797488257,True,False,prospective_factorial,other,0.8613569321533924,0.6460176991150443
EXP-H256,TRF_HIC_ESM1B_BASE_D_MEAN_V3,TRANSFORMER,esm1b,FUSE,BASE,factorial external diagnosis,0.5224568892584908,0.514878712595245,0.5186678009268679,0.4966016157173816,0.4662272839016385,0.48141444980951004,0.0075781766632457,0.030374331815743116,True,False,prospective_factorial,other,0.3864306784660767,0.56047197640118
EXP-H328,TRF_HIC_CURRAB_PAIRED_BASE_B2_MEAN_V3,TRANSFORMER,currab_paired,REG-SEP,BASE,factorial external diagnosis,0.5625204267148619,0.5255883105713643,0.5440543686431132,0.49016219084939844,0.4957118235458563,0.49293700719762723,0.0369321161434975,0.005549632696457862,True,False,prospective_factorial,other,0.855457227138643,0.799410029498525
EXP-H203,TRF_HIC_ABLANG2_PAIRED_FULL_A_MEAN_V3,TRANSFORMER,ablang2_paired,SEP,FULL,factorial external diagnosis,0.5531332273130063,0.5214346413788973,0.5372839343459518,0.4944912864779248,0.4702828812775788,0.4823870838777518,0.031698585934109,0.024208405200346006,True,False,prospective_factorial,other,0.7492625368731564,0.5870206489675516
EXP-H165,TRF_HIC_ABLINGUA_IMGT_B1_MEAN_V3,TRANSFORMER,ablingua,JOINT,IMGT,factorial external diagnosis,0.5027787772284614,0.5190565535933883,0.5109176654109249,0.4468686307742272,0.500845592074924,0.4738571114245756,0.0162777763649268,0.053976961300696735,True,False,prospective_factorial,other,0.2713864306784661,0.35693215339233036
EXP-H166,TRF_HIC_ABLINGUA_REGION_B1_MEAN_V3,TRANSFORMER,ablingua,JOINT,REGION,factorial external diagnosis,0.4948512326935191,0.5295939684738348,0.512222600583677,0.4365688922081464,0.46758058326626983,0.4520747377372081,0.0347427357803156,0.03101169105812346,True,False,prospective_factorial,other,0.2890855457227139,0.11504424778761062
EXP-H229,TRF_HIC_ABLANG2_UNPAIRED_IMGT_B2_MEAN_V3,TRANSFORMER,ablang2_unpaired,REG-SEP,IMGT,factorial external diagnosis,0.5505488072619026,0.5693230620019231,0.5599359346319128,0.47964357154752013,0.48741048892927796,0.48352703023839905,0.0187742547400204,0.007766917381757832,True,False,prospective_factorial,other,0.9734513274336283,0.6253687315634219
EXP-H143,TRF_HIC_SCRATCH_FULL_A_MEAN_V3,TRANSFORMER,scratch,SEP,FULL,factorial external diagnosis,0.5600966508182479,0.4911907898231789,0.5256437203207134,0.4721794053065923,0.5146189538461188,0.49339917957635554,0.068905860995069,0.04243954853952647,True,False,prospective_factorial,other,0.49557522123893805,0.8053097345132744
EXP-H260,TRF_HIC_ESM2_BASE_A_MEAN_V3,TRANSFORMER,esm2,SEP,BASE,factorial external diagnosis,0.5256212784566997,0.5152693622730397,0.5204453203648697,0.4888471091941552,0.45969395842375577,0.47427053380895545,0.01035191618366,0.029153150770399427,True,False,prospective_factorial,other,0.40707964601769914,0.3687315634218289
EXP-H170,TRF_HIC_ABLINGUA_REGION_B2_MEAN_V3,TRANSFORMER,ablingua,REG-SEP,REGION,factorial external diagnosis,0.5079750062918956,0.5381027355429567,0.5230388709174262,0.4803006562597958,0.48807263635706005,0.484186646308428,0.0301277292510611,0.007771980097264264,True,False,prospective_factorial,other,0.44542772861356933,0.640117994100295
EXP-H274,TRF_HIC_ESM2_REGION_C_MEAN_V3,TRANSFORMER,esm2,XREG,REGION,factorial external diagnosis,0.527868409851451,0.5080913328005944,0.5179798713260226,0.4889114937487945,0.4792533157725395,0.484082404760667,0.0197770770508566,0.009658177976255011,True,False,prospective_factorial,other,0.36578171091445427,0.6371681415929203
EXP-H285,TRF_HIC_ESMC600M_IMGT_B1_MEAN_V3,TRANSFORMER,esmc600m,JOINT,IMGT,factorial external diagnosis,0.5466349693580911,0.5194727744585202,0.5330538719083057,0.4947532679239908,0.47160629507936086,0.4831797815016758,0.0271621948995708,0.023146972844629965,True,False,prospective_factorial,other,0.6283185840707964,0.6135693215339233
EXP-H300,TRF_HIC_CURRAB_UNPAIRED_BASE_A_MEAN_V3,TRANSFORMER,currab_unpaired,SEP,BASE,factorial external diagnosis,0.5543964864000862,0.5604712029445318,0.557433844672309,0.4869241771933474,0.5001900015936956,0.49355708939352155,0.0060747165444455,0.013265824400348236,True,False,prospective_factorial,other,0.9557522123893806,0.8082595870206489
EXP-H198,TRF_HIC_ABLANG1_REGION_D_MEAN_V3,TRANSFORMER,ablang1,FUSE,REGION,factorial external diagnosis,0.5514643793459292,0.5257632351628057,0.5386138072543674,0.46142512841872246,0.4698758049482181,0.4656504666834703,0.0257011441831235,0.00845067652949566,True,False,prospective_factorial,other,0.7699115044247787,0.20943952802359883
EXP-H161,TRF_HIC_ABLINGUA_IMGT_A_MEAN_V3,TRANSFORMER,ablingua,SEP,IMGT,factorial external diagnosis,0.4919199490017361,0.5203747325473361,0.5061473407745362,0.4595986410070348,0.5008371546239027,0.4802178978154688,0.0284547835455999,0.04123851361686787,True,False,prospective_factorial,other,0.20648967551622419,0.5250737463126843
EXP-H201,TRF_HIC_ABLANG2_PAIRED_IMGT_A_MEAN_V3,TRANSFORMER,ablang2_paired,SEP,IMGT,factorial external diagnosis,0.5160752072746372,0.5403054094667787,0.528190308370708,0.47581141964005813,0.47185539603527693,0.4738334078376676,0.0242302021921415,0.0039560236047812,True,False,prospective_factorial,other,0.551622418879056,0.35398230088495575
EXP-H239,TRF_HIC_ABLANG2_UNPAIRED_FULL_D_MEAN_V3,TRANSFORMER,ablang2_unpaired,FUSE,FULL,factorial external diagnosis,0.5186338004594968,0.5336480930940605,0.5261409467767786,0.4901361185709636,0.4890547823493864,0.489595450460175,0.0150142926345636,0.0010813362215772448,True,False,prospective_factorial,other,0.5073746312684366,0.7463126843657817
EXP-H140,TRF_HIC_SCRATCH_BASE_A_MEAN_V3,TRANSFORMER,scratch,SEP,BASE,factorial external diagnosis,0.5341780335697126,0.532257334391276,0.5332176839804943,0.5012210002946265,0.4962434004795405,0.4987322003870835,0.0019206991784366,0.004977599815085942,True,False,prospective_factorial,other,0.6371681415929203,0.8790560471976401
EXP-H175,TRF_HIC_ABLINGUA_FULL_C_MEAN_V3,TRANSFORMER,ablingua,XREG,FULL,factorial external diagnosis,0.5059597042695975,0.5102358784145778,0.5080977913420877,0.44284625507872794,0.4878128809987764,0.4653295680387521,0.0042761741449803,0.044966625920048464,True,False,prospective_factorial,other,0.22713864306784662,0.20353982300884957
EXP-H142,TRF_HIC_SCRATCH_REGION_A_MEAN_V3,TRANSFORMER,scratch,SEP,REGION,factorial external diagnosis,0.5292367721369237,0.518862587728618,0.5240496799327709,0.4835986014472116,0.4885306304178119,0.48606461593251177,0.0103741844083056,0.0049320289706002995,True,False,prospective_factorial,other,0.46607669616519176,0.6843657817109144
EXP-H146,TRF_HIC_SCRATCH_REGION_B1_MEAN_V3,TRANSFORMER,scratch,JOINT,REGION,factorial external diagnosis,0.5438831737188645,0.5258943218655057,0.5348887477921851,0.5159979102052288,0.4752577346048236,0.4956278224050263,0.0179888518533588,0.04074017560040516,True,False,prospective_factorial,other,0.6814159292035398,0.8466076696165191
EXP-H230,TRF_HIC_ABLANG2_UNPAIRED_REGION_B2_MEAN_V3,TRANSFORMER,ablang2_unpaired,REG-SEP,REGION,factorial external diagnosis,0.5737610926216031,0.5195147711671428,0.546637931894373,0.46255113587556057,0.47312054170208195,0.46783583878882135,0.0542463214544602,0.010569405826521383,True,False,prospective_factorial,other,0.887905604719764,0.24778761061946902
EXP-H283,TRF_HIC_ESMC600M_FULL_A_MEAN_V3,TRANSFORMER,esmc600m,SEP,FULL,factorial external diagnosis,0.5290071832162362,0.5222703179724423,0.5256387505943392,0.5080697339846764,0.4820918073300962,0.4950807706573863,0.0067368652437939,0.025977926654580152,True,False,prospective_factorial,other,0.49262536873156343,0.8377581120943953
EXP-H145,TRF_HIC_SCRATCH_IMGT_B1_MEAN_V3,TRANSFORMER,scratch,JOINT,IMGT,factorial external diagnosis,0.5867318670955706,0.5050371431892301,0.5458845051424004,0.4892976792888876,0.5135830485967942,0.501440363942841,0.0816947239063404,0.024285369307906535,True,False,prospective_factorial,other,0.8731563421828908,0.8967551622418879
EXP-H310,TRF_HIC_CURRAB_UNPAIRED_REGION_B2_MEAN_V3,TRANSFORMER,currab_unpaired,REG-SEP,REGION,factorial external diagnosis,0.5477885298552336,0.5362913041762364,0.5420399170157351,0.4814342769104757,0.5080773510403105,0.4947558139753932,0.0114972256789972,0.0266430741298348,True,False,prospective_factorial,other,0.8230088495575221,0.8259587020648967
EXP-H200,TRF_HIC_ABLANG2_PAIRED_BASE_A_MEAN_V3,TRANSFORMER,ablang2_paired,SEP,BASE,factorial external diagnosis,0.571509762234158,0.5489232363759736,0.5602164993050658,0.46341274609977817,0.47397135200029566,0.46869204905003686,0.0225865258581843,0.010558605900517493,True,False,prospective_factorial,other,0.976401179941003,0.26253687315634217
EXP-H228,TRF_HIC_ABLANG2_UNPAIRED_BASE_B2_MEAN_V3,TRANSFORMER,ablang2_unpaired,REG-SEP,BASE,factorial external diagnosis,0.585194137290672,0.5118724109979323,0.5485332741443022,0.4956875243010346,0.4854475640190972,0.4905675441600659,0.0733217262927397,0.010239960281937355,True,False,prospective_factorial,other,0.9056047197640118,0.7640117994100295
EXP-H163,TRF_HIC_ABLINGUA_FULL_A_MEAN_V3,TRANSFORMER,ablingua,SEP,FULL,factorial external diagnosis,0.5005911068386502,0.511309176315496,0.5059501415770731,0.4460731672122157,0.4826034153125904,0.46433829126240295,0.0107180694768458,0.036530248100374696,True,False,prospective_factorial,other,0.20058997050147492,0.1887905604719764
EXP-H294,TRF_HIC_ESMC600M_REGION_C_MEAN_V3,TRANSFORMER,esmc600m,XREG,REGION,factorial external diagnosis,0.5335731599124862,0.5212343355814616,0.527403747746974,0.5010410397376543,0.47053153049798657,0.4857862851178204,0.0123388243310246,0.030509509239667776,True,False,prospective_factorial,other,0.5368731563421829,0.6755162241887905
EXP-H190,TRF_HIC_ABLANG1_REGION_B2_MEAN_V3,TRANSFORMER,ablang1,REG-SEP,REGION,factorial external diagnosis,0.5483314478838885,0.5220166711689513,0.5351740595264199,0.4718066351619769,0.4815785059987762,0.4766925705803765,0.0263147767149372,0.009771870836799312,True,False,prospective_factorial,other,0.6932153392330384,0.41297935103244837
EXP-H240,TRF_HIC_ESM1B_BASE_A_MEAN_V3,TRANSFORMER,esm1b,SEP,BASE,factorial external diagnosis,0.5815431989034017,0.5037054522949973,0.5426243255991995,0.46495661530671295,0.45027814898078833,0.45761738214375064,0.0778377466084043,0.014678466325924622,True,False,prospective_factorial,C_test_specialist,0.831858407079646,0.1415929203539823
EXP-H237,TRF_HIC_ABLANG2_UNPAIRED_IMGT_D_MEAN_V3,TRANSFORMER,ablang2_unpaired,FUSE,IMGT,factorial external diagnosis,0.5575008509129653,0.5415615080845207,0.549531179498743,0.5023263802234036,0.4832996627430857,0.49281302148324474,0.0159393428284445,0.019026717480317867,True,False,prospective_factorial,other,0.9174041297935103,0.7905604719764012
EXP-H254,TRF_HIC_ESM1B_REGION_C_MEAN_V3,TRANSFORMER,esm1b,XREG,REGION,factorial external diagnosis,0.5188682080963511,0.5371255597244075,0.5279968839103792,0.48965335148940853,0.4990957664207175,0.494374558955063,0.0182573516280563,0.009442414931308984,True,False,prospective_factorial,other,0.5427728613569321,0.8200589970501475
EXP-H264,TRF_HIC_ESM2_BASE_B1_MEAN_V3,TRANSFORMER,esm2,JOINT,BASE,factorial external diagnosis,0.5315724886670525,0.5441943298151464,0.5378834092410995,0.48710090147418766,0.45571805167492524,0.4714094765745565,0.0126218411480938,0.031382849799262424,True,False,prospective_factorial,other,0.7581120943952803,0.3008849557522124
EXP-H245,TRF_HIC_ESM1B_IMGT_B1_MEAN_V3,TRANSFORMER,esm1b,JOINT,IMGT,factorial external diagnosis,0.5330294180034119,0.546369890189465,0.5396996540964385,0.49664392061586715,0.4688856730519992,0.48276479683393314,0.0133404721860531,0.027758247563867966,True,False,prospective_factorial,other,0.7935103244837758,0.6017699115044248
EXP-H158,TRF_HIC_SCRATCH_REGION_D_MEAN_V3,TRANSFORMER,scratch,FUSE,REGION,factorial external diagnosis,0.5660545178166142,0.5330030519932877,0.5495287849049509,0.4949781908576873,0.496025914698471,0.4955020527780792,0.0330514658233265,0.0010477238407837208,True,False,prospective_factorial,other,0.9144542772861357,0.8436578171091446
EXP-H265,TRF_HIC_ESM2_IMGT_B1_MEAN_V3,TRANSFORMER,esm2,JOINT,IMGT,factorial external diagnosis,0.5200151574405623,0.486946645854432,0.5034809016474971,0.47660338309959116,0.4553676949960215,0.4659855390478064,0.0330685115861302,0.021235688103569683,True,False,prospective_factorial,other,0.17699115044247787,0.21238938053097345
EXP-H326,TRF_HIC_CURRAB_PAIRED_REGION_B1_MEAN_V3,TRANSFORMER,currab_paired,JOINT,REGION,factorial external diagnosis,0.5676613861837505,0.5275081113179525,0.5475847487508515,0.4647139551610124,0.4825244314876603,0.4736191933243364,0.040153274865798,0.017810476326647895,True,False,prospective_factorial,other,0.8967551622418879,0.34513274336283184
EXP-H202,TRF_HIC_ABLANG2_PAIRED_REGION_A_MEAN_V3,TRANSFORMER,ablang2_paired,SEP,REGION,factorial external diagnosis,0.5453878255302523,0.6082766145776819,0.5768322200539671,0.48261201806715986,0.46965322631082407,0.47613262218899194,0.0628887890474295,0.012958791756335797,True,False,prospective_factorial,other,0.9941002949852508,0.40412979351032446
EXP-H266,TRF_HIC_ESM2_REGION_B1_MEAN_V3,TRANSFORMER,esm2,JOINT,REGION,factorial external diagnosis,0.4872318209424431,0.5018144907539274,0.4945231558481852,0.46966020372178824,0.46239318254258904,0.4660266931321886,0.0145826698114842,0.007267021179199196,True,False,prospective_factorial,other,0.13274336283185842,0.2153392330383481
EXP-H216,TRF_HIC_ABLANG2_PAIRED_BASE_D_MEAN_V3,TRANSFORMER,ablang2_paired,FUSE,BASE,factorial external diagnosis,0.5448504235538436,0.552634669692428,0.5487425466231358,0.4831216655778295,0.47872760094536654,0.48092463326159807,0.0077842461385844,0.004394064632462946,True,False,prospective_factorial,other,0.911504424778761,0.5486725663716814
EXP-H286,TRF_HIC_ESMC600M_REGION_B1_MEAN_V3,TRANSFORMER,esmc600m,JOINT,REGION,factorial external diagnosis,0.5166851820298183,0.5340323050228166,0.5253587435263174,0.45447193626121235,0.4693422600075048,0.4619070981343586,0.0173471229929983,0.014870323746292435,True,False,prospective_factorial,other,0.4896755162241888,0.168141592920354
EXP-H185,TRF_HIC_ABLANG1_IMGT_B1_MEAN_V3,TRANSFORMER,ablang1,JOINT,IMGT,factorial external diagnosis,0.5443998471012822,0.5271473984423979,0.53577362277184,0.4295832932083694,0.45408406019799513,0.4418336767031823,0.0172524486588843,0.024500766989625722,True,False,prospective_factorial,C_test_specialist,0.7079646017699115,0.09144542772861357
EXP-H212,TRF_HIC_ABLANG2_PAIRED_BASE_C_MEAN_V3,TRANSFORMER,ablang2_paired,XREG,BASE,factorial external diagnosis,0.5344186245011694,0.5350652374455958,0.5347419309733825,0.48361790918420866,0.47989285956488714,0.48175538437454796,0.0006466129444263,0.003725049619321519,True,False,prospective_factorial,other,0.6755162241887905,0.5634218289085545
EXP-H261,TRF_HIC_ESM2_IMGT_A_MEAN_V3,TRANSFORMER,esm2,SEP,IMGT,factorial external diagnosis,0.5658397953363112,0.51756657447344,0.5417031849048757,0.5138321740421249,0.4784443324524676,0.49613825324729627,0.0482732208628712,0.0353878415896573,True,False,prospective_factorial,other,0.8171091445427728,0.8525073746312685
EXP-H267,TRF_HIC_ESM2_FULL_B1_MEAN_V3,TRANSFORMER,esm2,JOINT,FULL,factorial external diagnosis,0.5333507351345486,0.5143243510870285,0.5238375431107885,0.47298808034261064,0.4629162805816271,0.4679521804621189,0.0190263840475201,0.010071799760983546,True,False,prospective_factorial,other,0.46017699115044247,0.2536873156342183
EXP-H253,TRF_HIC_ESM1B_IMGT_C_MEAN_V3,TRANSFORMER,esm1b,XREG,IMGT,factorial external diagnosis,0.5516201992741337,0.516404958701428,0.5340125789877809,0.496884435583044,0.486255776864511,0.4915701062237774,0.0352152405727057,0.010628658718533024,True,False,prospective_factorial,other,0.6578171091445427,0.775811209439528
EXP-H321,TRF_HIC_CURRAB_PAIRED_IMGT_A_MEAN_V3,TRANSFORMER,currab_paired,SEP,IMGT,factorial external diagnosis,0.5416698648429211,0.5302033903804826,0.5359366276117019,0.47069766508502725,0.477201112912025,0.4739493889985261,0.0114664744624385,0.006503447826997744,True,False,prospective_factorial,other,0.7197640117994101,0.35988200589970504
EXP-H313,TRF_HIC_CURRAB_UNPAIRED_IMGT_C_MEAN_V3,TRANSFORMER,currab_unpaired,XREG,IMGT,factorial external diagnosis,0.5514075079081971,0.5159989486976907,0.5337032283029439,0.49093468051486544,0.5016247373039342,0.49627970890939976,0.0354085592105064,0.010690056789068758,True,False,prospective_factorial,other,0.6460176991150443,0.855457227138643
EXP-H178,TRF_HIC_ABLINGUA_REGION_D_MEAN_V3,TRANSFORMER,ablingua,FUSE,REGION,factorial external diagnosis,0.5176652206138328,0.5081101970908082,0.5128877088523205,0.45397212539484477,0.5210777711279598,0.48752494826140225,0.0095550235230246,0.06710564573311506,True,False,prospective_factorial,other,0.2949852507374631,0.7050147492625368
EXP-H319,TRF_HIC_CURRAB_UNPAIRED_FULL_D_MEAN_V3,TRANSFORMER,currab_unpaired,FUSE,FULL,factorial external diagnosis,0.534893068148766,0.5427135699707786,0.5388033190597723,0.49856153059594427,0.5031729041205514,0.5008672173582477,0.0078205018220125,0.00461137352460711,True,False,prospective_factorial,other,0.7787610619469026,0.8938053097345132
EXP-H277,TRF_HIC_ESM2_IMGT_D_MEAN_V3,TRANSFORMER,esm2,FUSE,IMGT,factorial external diagnosis,0.5197644341551229,0.5613486848525059,0.5405565595038144,0.4988562241542486,0.47964623797381367,0.4892512310640312,0.041584250697383,0.0192099861804349,True,False,prospective_factorial,other,0.8053097345132744,0.7315634218289085
EXP-H193,TRF_HIC_ABLANG1_IMGT_C_MEAN_V3,TRANSFORMER,ablang1,XREG,IMGT,factorial external diagnosis,0.5312273112638498,0.5467158718344606,0.5389715915491552,0.47358792519275045,0.484422863618827,0.4790053944057887,0.0154885605706107,0.010834938426076579,True,False,prospective_factorial,other,0.7817109144542773,0.49262536873156343
EXP-H325,TRF_HIC_CURRAB_PAIRED_IMGT_B1_MEAN_V3,TRANSFORMER,currab_paired,JOINT,IMGT,factorial external diagnosis,0.5995083777816208,0.5364788522131649,0.5679936149973929,0.48242021593635465,0.4908918697215893,0.48665604282897196,0.0630295255684558,0.008471653785234678,True,False,prospective_factorial,other,0.9852507374631269,0.6902654867256637
