id,generator,n_atoms,ref_E_per_atom,ref_F_rms,ref_F_q90,ref_F_max,extraction_status,CDR_ref_F_rms,HCDR3_ref_F_rms,interface_ref_F_rms,P1_dE_mean,P1_dE_median,P1_dE_sd,P1_dE_q10,P1_dE_q90,P1_dE_max,P1_dE_per_atom_mean,P1_Frms_mean,P1_Frms_q90,CDR_P1_dE_mean,P2_dE_mean,P2_dE_median,P2_dE_sd,P2_dE_q10,P2_dE_q90,P2_dE_max,P2_dE_per_atom_mean,P2_Frms_mean,P2_Frms_q90,P3_dE_mean,P3_dE_median,P3_dE_sd,P3_dE_q10,P3_dE_q90,P3_dE_max,P3_dE_per_atom_mean,P3_Frms_mean,P3_Frms_q90
ADI-47124,esmfold,3501.0,-0.1708979842254891,3.3200669288635254,4.199715614318848,15.714582443237305,SUCCESS,,,3.390895366668701,76.96745681762695,77.41400146484375,3.5272361697129373,72.17453002929688,81.48257446289062,82.53985595703125,0.0219844206848406,3.97124457359314,4.018775224685669,,0.0053939819335937,-0.100677490234375,0.4231709381338958,-0.4288330078125,0.667230224609375,0.7562255859375,1.540697496027921e-06,3.3186104893684387,3.32569797039032,175.7306365966797,175.87640380859375,3.4932544150077103,170.9318634033203,179.7089385986328,179.93804931640625,0.0501944120527505,4.764999866485596,4.783865261077881
ADI-47125,esmfold,3545.0,-0.169746741118653,3.445448637008667,4.231534481048584,27.729700088500977,SUCCESS,,,3.2774219512939453,75.42573547363281,75.73361206054688,3.1771807112429085,72.19961547851562,78.40667724609375,82.60247802734375,0.0212766531660459,4.084026515483856,4.163510322570801,,0.1268463134765625,0.0877685546875,0.4315013722906629,-0.34139404296875,0.7529052734375,0.809814453125,3.578175274374119e-05,3.444997191429138,3.452400755882264,185.79167938232425,182.7522125244141,9.271378935475797,176.43883056640624,197.35972290039064,204.8087158203125,0.05240950053098,5.095091640949249,5.449351692199707
ADI-47126,esmfold,3507.0,-0.173038688248503,3.315918207168579,4.20808744430542,14.755602836608888,SUCCESS,,,3.308532238006592,77.20892715454102,76.50579833984375,4.397620046988737,72.1334228515625,82.90567016601562,86.52374267578125,0.0220156621484291,3.968262627720833,4.024595975875855,,0.144805908203125,0.031646728515625,0.3628732417904535,-0.1391845703124999,0.61583251953125,0.9527587890625,4.129053555834759e-05,3.316172242164612,3.321778178215027,178.74361038208008,181.4097137451172,7.448882415399771,168.1602813720703,185.43299865722656,188.71029663085932,0.0509676676310465,4.79063880443573,4.870977735519409
ADI-47127,esmfold,3653.0,-0.1699832777372621,3.336671829223633,4.199166297912598,23.51498031616211,SUCCESS,,,3.36700177192688,77.57741165161133,79.29202270507812,4.738252982067391,71.03256225585938,82.41317749023438,83.7388916015625,0.0212366306191106,3.9562286734580994,3.987784147262573,,-0.1351242065429687,-0.039764404296875,0.4733798879931832,-0.747955322265625,0.380914306640625,0.52374267578125,-3.698992787926876e-05,3.333453983068466,3.339598798751831,184.2208480834961,185.56124877929688,6.358272983045265,175.2929718017578,191.1471527099609,192.13265991210932,0.0504300159002179,4.780272662639618,4.819078493118286
ADI-47129,esmfold,3530.0,-0.1676677239177585,3.3064863681793213,4.1947855949401855,18.73941993713379,SUCCESS,,,3.320885181427002,77.66552352905273,79.3358154296875,4.745557892302076,69.87432861328125,82.81594848632812,84.43182373046875,0.0220015647391084,3.955632358789444,3.993695974349976,,-0.0098419189453125,-0.05584716796875,0.4144367186344335,-0.477825927734375,0.60782470703125,0.65191650390625,-2.788079021334986e-06,3.305126368999481,3.3121724843978884,183.4966735839844,184.82374572753903,4.0435668761446415,177.63238220214845,187.995736694336,188.5548095703125,0.051982060505378,4.814458250999451,4.870997285842895
ADI-47130,esmfold,3476.0,-0.1667292411637388,3.459832191467285,4.196578979492188,27.510780334472656,SUCCESS,,,3.317471981048584,76.56370735168457,77.072265625,4.0000258568357925,70.49826049804688,81.36480712890625,83.12295532226562,0.0220263830125674,4.142595082521439,4.262143850326538,,-0.02301025390625,-0.14410400390625,0.384344385932212,-0.364337158203125,0.4339355468749999,0.74676513671875,-6.619750836090334e-06,3.45823946595192,3.4632391691207887,174.6405792236328,176.46817016601562,6.904364436357252,165.91101989746093,182.46520385742187,183.1083374023437,0.0502418237122073,4.987462937831879,5.1957666873931885
ADI-47131,esmfold,3585.0,-0.1651267079628661,3.4990780353546143,4.244382858276367,43.78229904174805,SUCCESS,,,3.2975757122039795,77.91095161437988,76.90835571289062,4.589550675162035,72.7003173828125,84.64762878417969,86.78656005859375,0.0217324830165634,4.132370173931122,4.308863639831543,,0.0493011474609375,-0.0347900390625,0.4264445472671808,-0.34693603515625,0.6279357910156249,0.81494140625,1.375206344796025e-05,3.498752743005753,3.50403573513031,185.15842819213867,181.7880249023437,10.710842842459837,175.91231689453124,202.4536102294922,203.07980346679688,0.0516480971247248,5.24588942527771,5.6325126647949215
ADI-47132,esmfold,3399.0,-0.1741396574877261,3.2971997261047363,4.200598239898682,20.30764579772949,SUCCESS,,,3.294983386993408,73.00992774963379,72.75823974609375,3.962775029237438,68.35964965820312,78.13446044921875,81.01028442382812,0.021479825757468,3.942144379019737,3.991351246833801,,0.1094970703125,-0.172637939453125,0.5328749652922268,-0.321240234375,0.939642333984375,1.01513671875,3.221449553177405e-05,3.297358959913254,3.308937168121338,174.7976417541504,176.19232177734375,6.533518786021927,165.21642456054687,182.63922119140625,183.79705810546875,0.0514261964560607,4.8034321665763855,4.867435169219971
ADI-47133,esmfold,3455.0,-0.1749156283918234,3.2756540775299072,4.164184093475342,12.410313606262209,SUCCESS,,,3.310826301574707,74.7881965637207,74.85739135742188,2.825765275114005,71.43402099609375,78.15573120117188,81.65850830078125,0.0216463665886311,3.920890152454376,3.946852922439575,,0.0642929077148437,-0.194091796875,0.529631348830797,-0.394488525390625,0.7821105957031249,1.16094970703125,1.8608656357407744e-05,3.2753697335720062,3.284503388404846,181.40286254882807,182.3697204589844,5.584172599355592,173.31727294921876,187.2026214599609,188.95101928710932,0.0525044464685464,4.83680933713913,4.911628484725952
ADI-47134,esmfold,3631.0,-0.1689642063352038,3.309998273849488,4.186355113983154,14.000406265258787,SUCCESS,,,3.2110748291015625,79.13763809204102,79.2987060546875,4.469476885719429,72.87423706054688,84.43896484375,87.5291748046875,0.0217949980975051,3.9488372206687927,3.992452263832092,,0.045440673828125,-0.008453369140625,0.3791269920286883,-0.2962158203125,0.4279541015624999,0.8292236328125,1.2514644403229136e-05,3.3096975088119507,3.314053678512573,187.85990524291992,186.52606201171875,7.252369719144038,180.86300354003907,196.02318725585937,203.953857421875,0.0517377871778903,4.825798332691193,4.9186585426330565
ADI-47135,esmfold,3643.0,-0.163626156434429,3.440613508224488,4.249357223510742,25.91192626953125,SUCCESS,,,3.4823689460754395,78.73496437072754,79.07757568359375,4.338188983604818,73.08935546875,81.83584594726562,90.24496459960938,0.0216126720754124,4.143733963370323,4.346818208694458,,0.0323028564453125,0.02288818359375,0.2607108764386306,-0.2274841308593749,0.31319580078125,0.411376953125,8.867103059377574e-06,3.4394210278987885,3.441594433784485,185.3741836547852,185.8238525390625,6.85506091468303,177.1564483642578,192.8242004394532,196.13360595703125,0.0508850353156149,5.023430109024048,5.149665832519531
ADI-47137,esmfold,3385.0,-0.167998447164651,3.3463902473449707,4.226953506469727,16.905107498168945,SUCCESS,,,3.2579598426818848,72.18798065185547,71.73464965820312,3.154074305683089,69.47758483886719,76.21369934082031,77.85031127929688,0.021325843619455,3.970399260520935,4.014710187911987,,-0.0293807983398437,-0.094573974609375,0.5008156881913138,-0.496240234375,0.5214355468749998,1.00140380859375,-8.679704088580133e-06,3.344537287950516,3.352475476264954,174.39557647705078,171.83416748046875,7.290141971676045,167.05254821777345,184.22276000976564,184.59442138671875,0.0515201112192173,4.844246447086334,4.942999649047851
ADI-47139,esmfold,3477.0,-0.1288800331447054,25.041576385498047,4.214640140533447,1037.0548095703125,SUCCESS,,,3.3225631713867188,72.51335525512695,66.22650146484375,31.121429447346703,34.70924377441406,117.9728546142578,131.83285522460938,0.020855149627589,24.989374935626984,36.42483711242676,,0.0654678344726562,-0.02447509765625,0.4155775102523885,-0.379388427734375,0.67747802734375,0.682861328125,1.882882786098828e-05,25.04145336151123,25.04233589172363,164.64265060424805,156.2042236328125,41.049599306125735,120.61950378417968,219.28604431152343,232.72447204589844,0.0473519271223031,23.416178703308105,36.43170509338379
ADI-47140,esmfold,3631.0,-0.1668706550902816,3.403998374938965,4.18324089050293,38.19207000732422,SUCCESS,,,3.3481836318969727,77.7972412109375,77.88546752929688,4.936998453500663,72.38226318359375,83.83126831054688,89.62982177734375,0.0214258444535768,4.02960379421711,4.099238872528076,,-0.10504150390625,-0.148345947265625,0.3399503653007916,-0.4467834472656249,0.3898803710937499,0.48883056640625,-2.892908397307904e-05,3.401813387870789,3.4080452919006348,185.71495056152344,185.9182281494141,9.5629667061155,172.8850311279297,198.50478820800785,199.12564086914065,0.0511470533080483,4.88400661945343,5.050077152252197
ADI-47141,esmfold,3592.0,-0.1736764886596951,3.401491165161133,4.19417142868042,28.08391189575196,SUCCESS,,,3.289268970489502,78.83692932128906,77.896728515625,5.024973289237087,73.91116333007812,85.58212280273438,86.70440673828125,0.0219479201896684,4.129757434129715,4.49024224281311,,0.1129226684570312,-0.028411865234375,0.403344778742988,-0.292095947265625,0.752056884765625,0.760986328125,3.143726850140068e-05,3.4007699489593506,3.408115243911744,190.26975631713867,190.3204040527344,6.451858989895166,183.7665344238281,196.6460418701172,200.21685791015625,0.052970422137288,4.951456785202026,5.070118284225464
ADI-47143,esmfold,3619.0,-0.1739319977624602,3.2788350582122803,4.157845973968506,12.21376609802246,SUCCESS,,,3.2327451705932617,77.60745620727539,77.09902954101562,5.160050520472893,71.63677978515625,84.44696044921875,88.4405517578125,0.0214444476947431,3.9150974452495575,3.9641846418380737,,0.0038528442382812,-0.03912353515625,0.3776758021797156,-0.3548828125,0.469586181640625,0.55242919921875,1.0646157055212076e-06,3.276697546243668,3.281513237953186,184.7884635925293,181.8364105224609,8.183615433187049,176.7929901123047,194.9512145996094,198.897216796875,0.0510606420537522,4.752766668796539,4.864461231231689
ADI-47145,esmfold,3568.0,-0.1627953533634476,3.334567785263061,4.1479811668396,18.500940322875977,SUCCESS,,,3.2248103618621826,78.0947208404541,77.57572937011719,4.322600652810804,72.20292663574219,83.06149291992188,88.5611572265625,0.0218875338678402,3.975317433476448,4.021991014480591,,0.0602188110351562,0.01800537109375,0.4242074648108415,-0.402349853515625,0.6451171874999999,0.8173828125,1.6877469460525855e-05,3.333131343126297,3.340912365913391,185.30906295776367,184.908203125,4.558160746558915,181.15850830078125,190.44766540527343,190.67318725585932,0.0519363965688799,4.834587514400482,4.876399946212769
ADI-47146,esmfold,3413.0,-0.1580122224822828,4.085117340087891,4.235968589782715,101.70836639404295,SUCCESS,,,3.165864944458008,75.20058631896973,74.37928771972656,3.778742662215492,71.4739990234375,80.22044372558594,83.348388671875,0.0220335734892967,4.639532774686813,5.014748811721802,,-0.0702438354492187,-0.0211181640625,0.5029902249886822,-0.7172607421874999,0.3652282714843748,0.78704833984375,-2.0581258555294096e-05,4.0845993757247925,4.0878363132476805,173.1277847290039,170.79263305664062,6.221027164121861,166.30933227539063,181.4720672607422,182.723876953125,0.0507259843917386,5.389273226261139,5.509522342681885
ADI-47147,esmfold,3612.0,-0.1653785747811115,3.3629684448242188,4.24719762802124,15.189106941223145,SUCCESS,,,3.281666755676269,78.24797248840332,78.2789306640625,4.053088244347787,74.95687866210938,82.35183715820312,87.47628784179688,0.0216633367908093,3.9921537190675735,4.032526969909668,,0.0906448364257812,0.154998779296875,0.4915172373082491,-0.4251464843749999,0.588482666015625,0.60467529296875,2.5095469663837555e-05,3.361202210187912,3.3673300743103027,185.7400245666504,189.38291931152344,8.234587292119722,175.88168640136718,193.52896118164065,196.79098510742188,0.0514230411314093,4.848200559616089,4.925199270248413
ADI-47148,esmfold,3460.0,-0.172297165710802,3.3037221431732178,4.18309211730957,13.73275089263916,SUCCESS,,,3.3225252628326416,74.80659484863281,74.53729248046875,3.7268073782309417,70.45269775390625,79.27285766601562,81.33941650390625,0.021620403135443,3.93927800655365,3.970521807670593,,0.0417861938476562,0.10577392578125,0.3512022609123402,-0.4147827148437499,0.4320556640624999,0.4951171875,1.207693463805094e-05,3.3028469681739807,3.306501770019531,175.58558654785156,174.95565795898438,6.804709582424356,167.5604034423828,182.8213317871094,189.88751220703125,0.05074727934909,4.779920279979706,4.834486484527588
ADI-47149,esmfold,3579.0,-0.1732264708193629,3.324014663696289,4.181488513946533,15.736446380615234,SUCCESS,,,3.308441162109375,79.04933166503906,78.505859375,4.530681909695264,74.49331665039062,84.78912353515625,91.0440673828125,0.0220869884506954,3.98443591594696,4.034204006195068,,0.0221176147460937,0.092987060546875,0.3584181379177575,-0.3958984375,0.4880615234375,0.52685546875,6.179830887424909e-06,3.322632879018784,3.328118109703064,186.82062911987305,188.6896514892578,4.915255214907663,180.9596435546875,191.7792846679688,192.4041748046875,0.052199114031817,4.909016966819763,5.077070331573486
ADI-47151,esmfold,3427.0,-0.180933137241939,3.2405781745910645,4.1478705406188965,13.137938499450684,SUCCESS,,,3.294310569763184,73.89643859863281,73.10702514648438,4.102991505532968,69.7889404296875,79.24215698242188,82.82318115234375,0.0215630109712964,3.8905024230480194,3.937482714653015,,0.160736083984375,0.11676025390625,0.3060443648208451,-0.097845458984375,0.4305786132812499,0.8673095703125,4.690285497063758e-05,3.240637749433517,3.2440571784973145,168.77814865112305,168.6614227294922,6.725385878954641,162.419091796875,176.8259490966797,180.4496154785156,0.0492495327257435,4.69018691778183,4.800722551345825
ADI-47152,esmfold,3423.0,-0.1662997959860228,3.406244993209839,4.158802032470703,34.46970748901367,SUCCESS,,,3.3495328426361084,75.14110565185547,74.39291381835938,5.888583922554718,69.50138854980469,84.31883239746094,86.27139282226562,0.0219518275348686,4.044745787978172,4.132726907730103,,0.0712738037109375,0.132354736328125,0.1983647548962747,-0.2212890625,0.27308349609375,0.32666015625,2.0822028545409727e-05,3.406100273132324,3.410614323616028,174.06534576416016,175.50857543945312,6.686485750313582,165.50299377441405,180.18295288085932,184.19094848632807,0.0508516931826351,4.865700364112854,4.958211898803711
ADI-47153,esmfold,3422.0,-0.1731752521597384,3.3734569549560547,4.206535339355469,28.409141540527344,SUCCESS,,,3.3861029148101807,74.46955871582031,74.71493530273438,4.281860146972615,68.76742553710938,79.496826171875,81.24444580078125,0.0217619984558212,4.005054801702499,4.060884475708008,,0.0882644653320312,0.030609130859375,0.3012800762573794,-0.1983520507812499,0.526580810546875,0.63360595703125,2.5793239430751388e-05,3.3730655014514923,3.379384589195252,170.0691261291504,169.74562072753906,8.714516287075995,160.20415649414062,182.0852264404297,184.89947509765625,0.0496987510605348,4.782673895359039,4.904826784133912
ADI-47154,esmfold,3480.0,-0.1698005413186961,3.297544002532959,4.176866054534912,10.981206893920898,SUCCESS,,,3.234785795211792,75.87486267089844,74.99859619140625,4.566507161702827,71.50665283203125,82.57633972167969,86.27914428710938,0.0218031214571547,3.93618281185627,3.995796203613281,,0.1162033081054687,0.06097412109375,0.4284281813101235,-0.359405517578125,0.659417724609375,0.83001708984375,3.339175520272091e-05,3.2975163757801056,3.30418713092804,176.7868690490723,176.86981201171875,9.408037490641378,166.6314727783203,187.35410766601564,190.5989990234375,0.0508008244393885,4.833190202713013,4.997461748123169
ADI-47155,esmfold,3404.0,-0.1702753374075077,3.3719661235809326,4.195847511291504,27.262210845947266,SUCCESS,,,3.32654356956482,72.52125930786133,71.55223083496094,4.111720123355043,68.2164306640625,79.09854125976562,80.81686401367188,0.0213047177755174,3.9979077577590942,4.054944515228272,,0.0384368896484375,-0.205810546875,0.5528067844244597,-0.32838134765625,0.7580871582031249,1.3162841796875,1.12916832104693e-05,3.371425479650497,3.380941343307496,174.13842010498047,173.3128204345703,5.686224917601616,167.3953063964844,182.7841735839844,183.34783935546875,0.051156997680664,4.846032798290253,4.959614133834839
ADI-47156,esmfold,3548.0,-0.1717054158482772,3.447030782699585,4.195759296417236,26.27045249938965,SUCCESS,,,3.3355207443237305,77.87716293334961,78.93502807617188,3.58285054369394,72.424072265625,81.21728515625,83.3525390625,0.0219495949643037,4.099080055952072,4.174132347106934,,0.0254745483398437,0.000640869140625,0.2817317227000189,-0.3077880859375,0.3454406738281249,0.59490966796875,7.179974165683131e-06,3.446164518594742,3.4502888202667235,179.30551147460938,178.5107879638672,6.287908771838048,173.5272003173828,186.0225402832031,191.86068725585932,0.0505370663682664,4.895601153373718,4.968239068984985
ADI-47158,esmfold,3517.0,-0.1634836638892344,3.3800125122070312,4.241750717163086,18.57377815246582,SUCCESS,,,3.277688980102539,75.91269111633301,76.05998229980469,3.583375909010297,71.50202941894531,80.48771667480469,80.9378662109375,0.0215845013125769,4.009217143058777,4.045738697052002,,-0.0493011474609375,-0.232421875,0.4249864614110552,-0.37989501953125,0.6355102539062499,0.7642822265625,-1.4017954922074924e-05,3.378641575574875,3.387045168876648,172.66104888916016,174.25921630859375,9.214236366330296,160.54708251953124,183.0462829589844,184.6991271972656,0.0490932752030594,4.794795215129852,4.9166820526123045
ADI-47159,esmfold,3563.0,-0.1700587458668081,3.375584125518799,4.255247592926025,18.07781219482422,SUCCESS,,,3.2881674766540527,75.17329025268555,74.91970825195312,3.620907048664888,70.81655883789062,79.72711181640625,82.76983642578125,0.0210983132901166,3.99058198928833,4.02658224105835,,-0.0371780395507812,-0.174102783203125,0.5359051299446277,-0.624237060546875,0.785906982421875,0.84405517578125,-1.043447643861388e-05,3.374458611011505,3.38482403755188,184.23041152954104,183.17874145507807,7.346054783946125,177.12145080566407,193.63761291503903,195.79052734375,0.0517065426689702,4.924032628536224,5.040127277374268
ADI-47160,esmfold,3393.0,-0.1658961990046142,3.501673460006714,4.189178466796875,27.684608459472656,SUCCESS,,,3.259817361831665,73.46020698547363,73.4874267578125,5.015847533559282,66.87075805664062,79.21842956542969,82.57443237304688,0.0216505178265469,4.16183665394783,4.288477182388306,,0.0161972045898437,-0.028350830078125,0.2713575923671826,-0.261346435546875,0.3257690429687499,0.61962890625,4.773711933346228e-06,3.500461369752884,3.504032063484192,170.36579132080078,173.1195068359375,8.569747144456045,160.14431457519532,178.34952392578126,182.62228393554688,0.0502109611909227,5.023928463459015,5.177377319335937
ADI-47161,esmfold,3585.0,-0.1697280607130404,3.425789356231689,4.179793834686279,25.41012954711914,SUCCESS,,,3.425774097442627,76.28485870361328,76.21682739257812,3.9747994135474327,72.68939208984375,81.023681640625,83.30267333984375,0.0212789006146759,4.041749984025955,4.101174592971802,,-0.0303878784179687,-0.11016845703125,0.3322650751387786,-0.326995849609375,0.3306335449218749,0.718017578125,-8.476395653547768e-06,3.4246511459350586,3.43023533821106,182.7565689086914,183.43893432617188,5.480322100872804,176.30750427246093,189.85260314941405,190.09329223632807,0.0509781224292026,4.983726918697357,5.122550582885742
ADI-47162,esmfold,3521.0,-0.1744854880205374,3.326246738433838,4.195483207702637,16.134382247924805,SUCCESS,,,3.2306482791900635,76.06865692138672,76.09524536132812,4.60083249441348,70.90362548828125,81.46981811523438,84.403564453125,0.0216042763196213,3.955058157444,3.995815992355346,,-0.022735595703125,0.0523681640625,0.3037247516642761,-0.47083740234375,0.3084228515625,0.33892822265625,-6.457141636786425e-06,3.3239150643348694,3.326979422569275,177.25752639770508,176.81333923339844,4.541216958487937,172.2537384033203,182.51202697753905,183.77810668945312,0.0503429498431425,4.786998510360718,4.833877038955689
ADI-47163,esmfold,3322.0,-0.170867203374285,3.366116762161255,4.210063934326172,24.608028411865234,SUCCESS,,,3.2448484897613525,71.78743171691895,72.48263549804688,3.4729020307930685,67.54345703125,76.59877014160156,77.6837158203125,0.0216097025035878,4.04753565788269,4.145435094833374,,0.0746536254882812,-0.109039306640625,0.394948107008456,-0.249176025390625,0.6230529785156249,0.87884521484375,2.2472494126514524e-05,3.366468757390976,3.372576904296875,164.5653190612793,160.15028381347656,11.431159055060832,153.93429565429688,180.3789031982422,181.33151245117188,0.0495380250033953,4.951061964035034,5.300680446624756
ADI-47165,esmfold,3451.0,-0.1662452806082023,3.5294814109802246,4.20294189453125,30.14161872863769,SUCCESS,,,3.3054802417755127,75.41928291320801,75.50987243652344,4.47809050733603,69.70518493652344,80.27322387695312,83.50686645507812,0.0218543271264004,4.277182817459106,4.486133337020874,,0.3235321044921875,0.226593017578125,0.4229082590971504,-0.183990478515625,0.81966552734375,0.98876953125,9.375024760712476e-05,3.5305675268173218,3.5367070913314818,176.0993690490723,175.270263671875,3.387654282037341,173.7075164794922,179.02688903808593,184.216796875,0.0510285045056714,5.085230767726898,5.419842100143432
ADI-47166,esmfold,3536.0,-0.1707632142494167,3.347139596939087,4.182476043701172,16.02220344543457,SUCCESS,,,3.280956029891968,74.1687126159668,74.92459106445312,3.5464437437757,69.38131713867188,78.04531860351562,80.42840576171875,0.0209753146538367,3.9534796476364136,4.002583026885986,,-0.01220703125,-0.159881591796875,0.447689220202953,-0.367340087890625,0.5664489746093749,0.9893798828125,-3.4522147200226245e-06,3.3457168340682983,3.35286602973938,175.3517303466797,172.64247131347656,5.27681426684949,170.96380615234375,182.37943115234376,186.14077758789065,0.0495904214781334,4.773189425468445,4.817828035354614
ADI-47173,esmfold,3553.0,-0.1769219013861525,3.458527088165283,4.227535247802734,27.73243904113769,SUCCESS,,,3.38291335105896,76.63148880004883,76.51766967773438,3.781568562983667,72.61700439453125,80.90380859375,85.45166015625,0.0215681083028564,4.088850438594818,4.179739475250244,,-0.0213470458984375,-0.171661376953125,0.3237173151850883,-0.3176940917968749,0.395623779296875,0.5555419921875,-6.008175034741767e-06,3.457356244325638,3.4626030206680296,182.0512809753418,177.73165893554688,9.607009437314217,173.30791015625,192.172103881836,203.37033081054688,0.0512387506263275,5.025487184524536,5.354442596435547
ADI-47174,esmfold,3538.0,-0.1759905257152257,3.393343687057495,4.1521525382995605,26.14044570922852,SUCCESS,,,3.3272807598114014,76.18247604370117,76.19281005859375,3.1350015063325007,72.53671264648438,80.57565307617188,81.5064697265625,0.0215326387913231,4.061935931444168,4.163082122802734,,0.0067901611328125,-0.058349609375,0.3271923103378551,-0.3280517578124999,0.4527038574218749,0.49188232421875,1.919208912609525e-06,3.391388982534409,3.3971500635147094,182.952335357666,182.5956878662109,8.388801853202647,175.16687927246093,193.9095245361328,194.50128173828125,0.0517106657313923,5.004500687122345,5.252519273757935
ADI-47175,esmfold,3531.0,-0.1745744444296941,3.3315563201904297,4.171775341033936,15.85760498046875,SUCCESS,,,3.3438150882720947,75.5706558227539,75.67245483398438,4.144693671208917,69.84759521484375,80.55291748046875,81.8975830078125,0.0214020548917456,3.961997538805008,4.0151989459991455,,0.167236328125,0.121917724609375,0.3964318853783126,-0.343670654296875,0.71505126953125,0.80853271484375,4.736231326111583e-05,3.332025408744812,3.3384801864624025,177.83433151245117,179.0087890625,7.273325798084282,169.62159118652343,185.09926147460936,189.84429931640625,0.0503637302499153,4.796135246753693,4.894691085815429
ADI-47176,esmfold,3411.0,-0.1796753144411005,3.3850982189178467,4.2005534172058105,26.6617374420166,SUCCESS,,,3.218966484069824,74.42317581176758,74.99533081054688,5.765187693726116,67.54843139648438,81.85833740234375,86.63177490234375,0.0218185798334117,4.043648824095726,4.165738344192505,,0.1241912841796875,0.0814208984375,0.4343805689141693,-0.315069580078125,0.5213134765624998,1.08673095703125,3.6409054288973175e-05,3.385098844766617,3.38997483253479,177.5386848449707,175.73272705078125,8.679796018093466,167.4500732421875,188.8511962890625,192.6007080078125,0.0520488668557521,5.101055145263672,5.401850986480713
ADI-47177,esmfold,3488.0,-0.1700276016095362,3.801724910736084,4.162088871002197,81.38489532470703,SUCCESS,,,3.2231991291046143,77.08659172058105,78.79739379882812,4.797645069817389,68.7923583984375,82.13748168945312,82.84231567382812,0.0221005136813592,4.411481738090515,4.505593776702881,,0.1193389892578125,0.018280029296875,0.3835131910105625,-0.2189697265624999,0.656585693359375,0.829833984375,3.4214159764281104e-05,3.800893932580948,3.805987429618836,180.50983047485352,176.70750427246094,7.446395075034593,173.82201538085937,191.14071960449212,195.35671997070312,0.0517516715810933,5.131810665130615,5.357197618484497
ADI-47178,esmfold,3458.0,-0.1829748732840966,3.254460573196411,4.17893123626709,14.21853256225586,SUCCESS,,,3.260784864425659,73.30579376220703,73.28656005859375,4.584857144103899,67.90792846679688,78.10617065429688,81.80908203125,0.021198899295028,3.888913735747337,3.94435977935791,,0.0568008422851562,-0.05828857421875,0.3730511514527178,-0.28089599609375,0.4989196777343749,0.9112548828125,1.6425923159385845e-05,3.254121273756027,3.2585065364837646,176.4722671508789,178.14637756347656,5.3655091120879055,168.86075134277343,181.3529266357422,182.4002990722656,0.0510330442888602,4.778563439846039,4.893428564071655
ADI-47179,esmfold,3491.0,-0.1739634128943175,3.3925466537475586,4.189061641693115,25.41747093200684,SUCCESS,,,3.345646381378174,74.97490310668945,75.25335693359375,2.625684215188148,71.86996459960938,77.82061767578125,79.64892578125,0.021476626498622,4.06426802277565,4.149452686309815,,0.1673355102539062,0.138427734375,0.3164511989194762,-0.21658935546875,0.623931884765625,0.70916748046875,4.793340310911093e-05,3.392989754676819,3.398462677001953,182.1494598388672,181.2543029785156,9.284084237822729,170.96746215820312,194.8001892089844,199.2476501464844,0.0521768719103028,5.227113723754883,5.733199167251587
ADI-47180,esmfold,3390.0,-0.1771167136223267,3.377258777618408,4.171150207519531,27.01283836364746,SUCCESS,,,3.4311633110046387,73.81989288330078,73.25314331054688,3.073688478756833,70.32559204101562,78.22122192382812,79.51666259765625,0.0217757796115931,4.040815010666847,4.084012508392334,,0.142486572265625,0.07806396484375,0.2783836878180756,-0.0856567382812499,0.4438476562499999,0.74591064453125,4.203143724649705e-05,3.3778158128261566,3.38136830329895,172.31279754638672,171.9311065673828,7.5375021435396095,164.798779296875,182.0917510986328,185.7792053222656,0.0508297337894946,4.935791313648224,5.1562464237213135
ADI-47181,esmfold,3471.0,-0.1662988203879015,3.4002013206481934,4.204763412475586,20.666439056396484,SUCCESS,,,3.383127450942993,77.02149772644043,77.19992065429688,4.030012827399061,72.97859191894531,81.06027221679688,86.94775390625,0.0221900022259983,4.0452819764614105,4.069601535797119,,-0.0299530029296875,-0.340179443359375,0.6898369975032255,-0.618365478515625,0.9607666015625,1.38092041015625,-8.62950242860487e-06,3.3986097276210785,3.4115708827972413,174.8600845336914,176.38290405273438,7.195300863296026,166.1851318359375,183.3452087402344,184.1778259277344,0.0503774372035987,4.833426117897034,4.891833257675171
ADI-47182,esmfold,3491.0,-0.1815630853500519,3.315857172012329,4.1654863357543945,26.712013244628903,SUCCESS,,,3.346161127090454,75.8748893737793,75.91470336914062,3.21868336827752,71.21463012695312,79.49417114257812,80.23046875,0.0217344283511255,4.004195213317871,4.1308753490448,,0.0858306884765625,0.094024658203125,0.456149536323034,-0.418603515625,0.690576171875,0.77166748046875,2.458627570225222e-05,3.3150556087493896,3.3224648952484133,182.72168731689453,180.11280822753906,7.738516061444118,174.2025604248047,193.37730712890624,194.6640014648437,0.0523407869713247,4.978611767292023,5.205782222747803
ADI-47183,esmfold,3380.0,-0.1764578373474482,3.42341685295105,4.142685413360596,26.16199493408203,SUCCESS,,,3.3618052005767822,74.2447509765625,73.77346801757812,5.4370817104145965,69.17422485351562,77.5751953125,92.2943115234375,0.0219659026557877,4.114197701215744,4.137550592422485,,0.1501388549804687,0.16107177734375,0.3730005857667383,-0.27589111328125,0.513873291015625,0.79119873046875,4.441977958002034e-05,3.4235348105430603,3.42847683429718,173.6527862548828,176.64683532714844,7.561151807379119,162.49061889648436,180.4840087890625,183.12225341796875,0.0513765639807345,4.977335870265961,5.226176643371582
