id,H_seq_len_fr_cdr12,L_seq_len_fr_cdr12,PL_H_CDR1_len,PL_H_CDR2_len,PL_H_CDR3_len,PL_L_CDR1_len,PL_L_CDR2_len,PL_L_CDR3_len,PL_anarci_vh_germline_distance,PL_anarci_vh_mutfrac_excl_CDR3,PL_anarci_vl_germline_distance,PL_anarci_vl_mutfrac_excl_CDR3,PL_vh_germline_distance,PL_vl_germline_distance,PL_combined_germline_distance,PL_vh_mutfrac_excl_CDR3,PL_vl_mutfrac_excl_CDR3,H_FR1_gravy,H_FR1_len,H_FR1_charge,H_CDR1_gravy,H_CDR1_len,H_CDR1_charge,H_FR2_gravy,H_FR2_len,H_FR2_charge,H_CDR2_gravy,H_CDR2_len,H_CDR2_charge,H_FR3_gravy,H_FR3_len,H_FR3_charge,H_CDR3_gravy,H_CDR3_len,H_CDR3_charge,H_FR4_gravy,H_FR4_len,H_FR4_charge,L_FR1_gravy,L_FR1_len,L_FR1_charge,L_CDR1_gravy,L_CDR1_len,L_CDR1_charge,L_FR2_gravy,L_FR2_len,L_FR2_charge,L_CDR2_gravy,L_CDR2_len,L_CDR2_charge,L_FR3_gravy,L_FR3_len,L_FR3_charge,L_CDR3_gravy,L_CDR3_len,L_CDR3_charge,L_FR4_gravy,L_FR4_len,L_FR4_charge
ADI-45461,98,93,9.0,19.0,18.0,16.0,7.0,9.0,0.0799999999999999,0.0714285714285714,0.0,0.0,0.0799999999999999,0.0,0.0399999999999999,0.0714285714285714,0.0,0.030769230769230767,26,1.0,0.5555555555555556,9,-1.0,-0.5285714285714287,14,1.0,-0.46315789473684216,19,2.0,-0.27999999999999997,30,0.0,-1.2944444444444445,18,0.0,-0.08181818181818178,11,1.0,0.4043478260869566,23,-2.0,-1.03125,16,0.10000000000000009,-0.42666666666666675,15,1.0,-0.6285714285714287,7,1.0,-0.19374999999999998,32,-2.0,-0.7777777777777779,9,1.0,-0.47999999999999987,10,1.0
ADI-47116,96,94,9.0,17.0,12.0,17.0,7.0,10.0,0.0204081632653061,0.0208333333333333,0.0,0.0,0.0204081632653061,0.0,0.010204081632653,0.0208333333333333,0.0,0.29999999999999993,26,-1.0,0.5444444444444444,9,0.0,-0.457142857142857,14,1.0,0.07058823529411769,17,0.0,-0.6466666666666667,30,1.0,-0.20833333333333334,12,-1.0,0.36363636363636365,11,0.0,0.22608695652173902,23,-2.0,-0.8705882352941177,17,2.0,-0.9933333333333335,15,2.0,-1.342857142857143,7,0.0,0.07812499999999997,32,-3.0,-0.97,10,0.0,-0.5800000000000001,10,1.0
ADI-47309,99,88,11.0,18.0,9.0,11.0,7.0,9.0,0.0495049504950495,0.0505050505050505,0.0326086956521739,0.034090909090909,0.0495049504950495,0.0326086956521739,0.0410568230736117,0.0505050505050505,0.034090909090909,0.07692307692307704,26,1.0,-0.618181818181818,11,-1.0,-0.6928571428571432,14,1.0,-1.311111111111111,18,3.0,-0.4666666666666667,30,-1.0,0.07777777777777775,9,0.10000000000000009,0.36363636363636365,11,0.0,0.3695652173913043,23,-1.0,-0.5363636363636364,11,1.0,-0.7933333333333332,15,3.0,0.21428571428571425,7,0.0,0.16249999999999995,32,-2.0,-0.35555555555555557,9,0.0,-0.5800000000000001,10,1.0
ADI-45453,98,88,9.0,19.0,11.0,11.0,7.0,9.0,0.1099999999999999,0.1122448979591836,0.0760869565217391,0.0681818181818181,0.1099999999999999,0.0760869565217391,0.0930434782608695,0.1122448979591836,0.0681818181818181,0.29999999999999993,26,0.0,0.5222222222222221,9,0.0,-0.4285714285714285,14,1.0,-0.19473684210526315,19,-1.0,-0.44,30,0.0,-1.3272727272727274,11,-3.0,0.3909090909090909,11,0.1,0.26956521739130435,23,-1.0,-0.2545454545454546,11,1.0,-0.9266666666666663,15,3.0,0.21428571428571425,7,0.0,-0.14062500000000003,32,-2.0,-1.7333333333333332,9,1.0,-0.47999999999999987,10,1.0
ADI-46693,96,89,9.0,17.0,22.0,12.0,7.0,9.0,0.0204081632653061,0.0208333333333333,0.021505376344086,0.0224719101123595,0.0204081632653061,0.021505376344086,0.020956769804696,0.0208333333333333,0.0224719101123595,0.29999999999999993,26,-1.0,0.24444444444444435,9,0.0,-0.27142857142857135,14,1.0,-1.2294117647058822,17,0.0,-0.5633333333333334,30,1.0,-1.0045454545454546,22,-1.0,0.36363636363636365,11,0.0,0.08695652173913039,23,-1.0,-0.14166666666666658,12,1.0,-0.8066666666666668,15,2.0,-0.5,7,1.0,-0.17812500000000003,32,-3.0,-0.8111111111111111,9,0.0,-0.5800000000000001,10,1.0
ADI-47233,96,88,10.0,16.0,20.0,11.0,7.0,10.0,0.0,0.0,0.0217391304347825,0.0227272727272727,0.0,0.0217391304347825,0.0108695652173912,0.0,0.0227272727272727,0.1846153846153847,26,0.0,-0.52,10,0.0,-0.6500000000000001,14,1.0,-1.1125000000000003,16,0.09999999999999998,0.023333333333333296,30,2.0,-1.0050000000000001,20,-2.0,-0.045454545454545456,11,0.0,0.18260869565217383,23,-1.0,-0.08181818181818175,11,1.0,-0.8066666666666668,15,2.0,-1.3428571428571427,7,0.0,0.10312499999999991,32,-3.0,-1.6800000000000002,10,1.0,-0.16999999999999998,10,1.0
ADI-47137,95,88,9.0,16.0,11.0,11.0,7.0,9.0,0.2371134020618557,0.2210526315789473,0.0869565217391304,0.0681818181818181,0.2371134020618557,0.0869565217391304,0.1620349619004931,0.2210526315789473,0.0681818181818181,0.4653846153846153,26,-3.0,0.21111111111111114,9,0.1,-0.16428571428571437,14,0.0,-1.05625,16,1.0,0.21666666666666673,30,2.0,-0.09090909090909097,11,-2.0,0.36363636363636365,11,0.0,0.26956521739130435,23,-1.0,-0.35454545454545455,11,1.0,-0.8066666666666668,15,2.0,-0.6285714285714287,7,0.0,0.09374999999999994,32,-3.0,-2.1888888888888887,9,1.2,-0.5800000000000001,10,2.0
ADI-45383,96,88,9.0,17.0,18.0,11.0,7.0,11.0,0.0510204081632652,0.0520833333333333,0.0108695652173913,0.0,0.0510204081632652,0.0108695652173913,0.0309449866903283,0.0520833333333333,0.0,-0.1115384615384615,26,3.0,-0.1555555555555556,9,0.0,-0.5642857142857143,14,0.0,-1.1235294117647057,17,2.0,-0.23333333333333328,30,-1.0,-1.4055555555555557,18,-1.7,0.36363636363636365,11,0.0,0.2652173913043478,23,-1.0,-0.08181818181818175,11,1.0,-0.8066666666666668,15,2.0,-1.3428571428571427,7,0.0,0.10312499999999991,32,-3.0,-1.7454545454545454,11,1.0,-0.5800000000000001,10,1.0
ADI-45469,96,90,9.0,17.0,18.0,14.0,7.0,10.0,0.0,0.0,0.0212765957446808,0.0222222222222222,0.0,0.0212765957446808,0.0106382978723404,0.0,0.0222222222222222,-0.2269230769230769,26,3.0,-0.20000000000000004,9,0.0,-0.5642857142857143,14,0.0,-0.7470588235294118,17,0.0,0.31999999999999995,30,-1.0,-0.5166666666666667,18,-1.0,-0.045454545454545456,11,0.0,-0.0954545454545454,22,0.0,-0.44285714285714295,14,-1.0,-0.8733333333333334,15,2.1,-1.5571428571428572,7,1.0,-0.54375,32,-3.0,-0.1299999999999999,10,0.0,0.8099999999999999,10,1.0
ADI-45422,96,89,9.0,17.0,15.0,12.0,7.0,10.0,0.010204081632653,0.0,0.010752688172043,0.0112359550561797,0.010204081632653,0.010752688172043,0.010478384902348,0.0,0.0112359550561797,0.17307692307692302,26,1.0,0.033333333333333263,9,0.1,-0.27142857142857135,14,1.0,-0.6294117647058823,17,0.0,-0.6466666666666667,30,1.0,-0.013333333333333345,15,-1.0,-0.08181818181818178,11,1.0,0.08695652173913039,23,-1.0,-0.14166666666666658,12,1.0,-0.8066666666666668,15,2.0,-0.5142857142857143,7,1.0,-0.17812500000000003,32,-3.0,-0.97,10,0.0,-0.47999999999999987,10,1.0
ADI-45485,96,90,9.0,17.0,7.0,14.0,7.0,10.0,0.0714285714285714,0.0625,0.0212765957446808,0.0222222222222222,0.0714285714285714,0.0212765957446808,0.0463525835866261,0.0625,0.0222222222222222,0.3153846153846154,26,-1.0,0.4555555555555555,9,0.0,-0.4357142857142856,14,1.0,0.16470588235294126,17,0.0,-0.8166666666666667,30,0.0,-0.5428571428571428,7,-1.0,0.36363636363636365,11,0.0,-0.05909090909090908,22,0.0,-0.44285714285714295,14,-1.0,-0.8733333333333334,15,2.1,-1.9428571428571428,7,1.0,-0.54375,32,-3.0,-0.36,10,0.0,0.78,10,1.0
ADI-45495,95,90,9.0,16.0,12.0,14.0,7.0,10.0,0.0,0.0,0.0638297872340425,0.0666666666666666,0.0,0.0638297872340425,0.0319148936170212,0.0,0.0666666666666666,-0.03076923076923069,26,-1.0,-0.288888888888889,9,0.0,-0.6285714285714287,14,1.0,-0.8562500000000001,16,1.0,0.13000000000000003,30,1.0,-0.3250000000000001,12,1.1,0.36363636363636365,11,0.0,0.21818181818181823,22,0.0,-0.44285714285714295,14,-1.0,-0.2666666666666667,15,2.1,-1.885714285714286,7,0.0,-0.3812500000000001,32,-2.0,-0.97,10,1.0,0.8099999999999999,10,1.0
ADI-46691,96,88,9.0,17.0,9.0,11.0,7.0,10.0,0.1020408163265306,0.1041666666666666,0.0108695652173913,0.0113636363636363,0.1020408163265306,0.0108695652173913,0.0564551907719609,0.1041666666666666,0.0113636363636363,0.29999999999999993,26,-1.0,-0.18888888888888897,9,-0.9,-0.5857142857142857,14,1.0,-0.11176470588235302,17,0.0,-0.6266666666666667,30,1.0,-0.5000000000000001,9,0.1,0.36363636363636365,11,0.0,0.19999999999999996,23,-1.0,-0.03636363636363629,11,1.0,-0.8066666666666668,15,2.0,-0.5,7,1.0,0.12812499999999993,32,-2.0,-1.8700000000000003,10,0.0,-0.5199999999999999,10,1.0
ADI-45425,96,89,9.0,17.0,19.0,13.0,7.0,12.0,0.0204081632653061,0.0208333333333333,0.010752688172043,0.0112359550561797,0.0204081632653061,0.010752688172043,0.0155804257186745,0.0208333333333333,0.0112359550561797,0.17307692307692302,26,1.0,0.033333333333333263,9,0.1,-0.27142857142857135,14,1.0,-0.6294117647058823,17,0.0,-0.6466666666666667,30,1.0,-1.0421052631578949,19,0.0,-0.045454545454545456,11,0.0,0.14545454545454548,22,1.0,-0.6076923076923078,13,0.0,-0.06666666666666668,15,1.0,-3.042857142857143,7,1.0,-0.40625000000000006,32,-2.0,0.23333333333333336,12,-1.0,0.8099999999999999,10,1.0
ADI-45451,96,94,9.0,17.0,19.0,17.0,7.0,9.0,0.0612244897959183,0.0625,0.010204081632653,0.0106382978723404,0.0612244897959183,0.010204081632653,0.0357142857142857,0.0625,0.0106382978723404,-0.30769230769230765,26,3.0,0.47777777777777763,9,0.0,-0.5928571428571431,14,0.0,0.2058823529411765,17,0.0,-0.18,30,-3.0,-1.194736842105263,19,-3.0,0.19090909090909094,11,0.0,0.22608695652173902,23,-2.0,-0.8705882352941177,17,2.0,-0.9666666666666669,15,1.0,-1.342857142857143,7,0.0,0.07812499999999997,32,-3.0,-1.9888888888888887,9,1.0,-0.47999999999999987,10,1.0
ADI-45499,96,89,9.0,17.0,23.0,12.0,7.0,10.0,0.0,0.0,0.032258064516129,0.0337078651685393,0.0,0.032258064516129,0.0161290322580645,0.0,0.0337078651685393,0.17307692307692302,26,1.0,0.2777777777777777,9,0.1,-0.27142857142857135,14,1.0,-0.6294117647058823,17,0.0,-0.6466666666666667,30,1.0,-0.30434782608695654,23,0.10000000000000009,-0.045454545454545456,11,0.0,-0.05652173913043481,23,1.0,-0.14166666666666658,12,1.0,-0.8066666666666668,15,2.0,-0.5142857142857143,7,1.0,-0.17812500000000003,32,-3.0,-1.39,10,0.0,-0.47999999999999987,10,1.0
ADI-45497,95,88,9.0,16.0,22.0,11.0,7.0,9.0,0.0,0.0,0.0108695652173913,0.0113636363636363,0.0,0.0108695652173913,0.0054347826086956,0.0,0.0113636363636363,0.15769230769230763,26,0.0,-0.43333333333333335,9,0.0,-0.6285714285714287,14,1.0,-1.25,16,0.09999999999999998,0.13000000000000003,30,1.0,-0.30909090909090914,22,-1.0,-0.045454545454545456,11,0.0,0.1347826086956522,23,-1.0,-0.5363636363636364,11,1.0,-0.7933333333333332,15,3.0,0.21428571428571425,7,0.0,-0.14062500000000003,32,-2.0,-1.9333333333333331,9,1.0,-0.47999999999999987,10,1.0
ADI-37123,96,88,9.0,17.0,12.0,11.0,7.0,9.0,0.2244897959183673,0.2291666666666666,0.1956521739130434,0.1931818181818181,0.2244897959183673,0.1956521739130434,0.2100709849157054,0.2291666666666666,0.1931818181818181,-0.06538461538461539,26,1.0,-0.2333333333333334,9,0.1,-0.29999999999999993,14,1.0,-0.776470588235294,17,1.1,-0.45,30,2.0,0.13333333333333336,12,0.0,0.36363636363636365,11,0.0,0.37391304347826093,23,-1.0,-0.9272727272727272,11,1.1,-0.7266666666666666,15,2.2,-0.9714285714285714,7,1.0,-0.225,32,-1.0,-0.5333333333333333,9,0.0,-0.47999999999999987,10,1.0
ADI-37125,98,89,9.0,19.0,15.0,12.0,7.0,9.0,0.13,0.1224489795918367,0.021505376344086,0.0224719101123595,0.13,0.021505376344086,0.075752688172043,0.1224489795918367,0.0224719101123595,0.5692307692307692,26,0.0,-0.11111111111111116,9,1.0,-0.4285714285714285,14,1.0,-0.9105263157894735,19,3.0,-0.5333333333333333,30,-1.0,0.1666666666666666,15,-0.9,0.36363636363636365,11,0.0,-0.2695652173913043,23,-1.0,-0.14166666666666658,12,1.0,-0.8066666666666668,15,2.0,-0.5142857142857143,7,1.0,-0.17812500000000003,32,-3.0,-0.8999999999999999,9,0.0,-0.5800000000000001,10,1.0
ADI-38503,96,90,9.0,17.0,14.0,14.0,7.0,11.0,0.0612244897959183,0.0625,0.0638297872340425,0.0555555555555555,0.0612244897959183,0.0638297872340425,0.0625271385149804,0.0625,0.0555555555555555,-0.4038461538461538,26,2.0,0.1222222222222222,9,-1.0,-0.5857142857142857,14,1.0,-0.4529411764705883,17,-2.0,-0.16000000000000003,30,1.0,1.5500000000000003,14,1.0,0.19090909090909094,11,0.0,0.04090909090909096,22,0.0,-0.44285714285714295,14,-1.0,-0.9599999999999999,15,3.0,-1.9428571428571428,7,1.0,-0.54375,32,-3.0,-0.181818181818182,11,1.0,0.85,10,1.0
ADI-47223,96,88,9.0,17.0,16.0,11.0,7.0,10.0,0.2040816326530612,0.1979166666666666,0.1290322580645161,0.125,0.2040816326530612,0.1290322580645161,0.1665569453587886,0.1979166666666666,0.125,-0.2269230769230769,26,1.0,0.6444444444444444,9,0.0,-0.26428571428571435,14,1.0,-0.8058823529411763,17,-1.0,-0.17000000000000004,30,1.0,-0.46875000000000006,16,-2.0,0.36363636363636365,11,0.0,0.3217391304347826,23,0.0,-0.03636363636363629,11,1.0,-0.7599999999999999,15,2.1,-1.042857142857143,7,2.0,-0.01562500000000004,32,-3.0,-1.27,10,0.0,-0.5800000000000001,10,1.0
ADI-37124,96,87,9.0,17.0,16.0,11.0,7.0,11.0,0.2244897959183673,0.2291666666666666,0.0989010989010988,0.1034482758620689,0.2244897959183673,0.0989010989010988,0.1616954474097331,0.2291666666666666,0.1034482758620689,-0.3423076923076923,26,3.0,0.2333333333333332,9,0.1,-0.5428571428571428,14,0.10000000000000009,-0.5882352941176471,17,1.0,-0.2800000000000001,30,-1.0,-0.6125,16,1.0,0.36363636363636365,11,0.0,0.054545454545454605,22,1.0,-0.7727272727272727,11,0.0,-0.25999999999999995,15,1.0,-2.942857142857143,7,-1.9,-0.440625,32,-3.0,-1.1363636363636365,11,-2.9,1.0699999999999998,10,1.0
ADI-47176,96,88,9.0,17.0,15.0,11.0,7.0,9.0,0.173469387755102,0.1666666666666666,0.0760869565217391,0.0795454545454545,0.173469387755102,0.0760869565217391,0.1247781721384205,0.1666666666666666,0.0795454545454545,0.3153846153846154,26,-1.0,-0.16666666666666669,9,2.0,-0.27142857142857135,14,1.0,-0.44705882352941173,17,-1.0,-0.6500000000000001,30,0.0,-0.86,15,-2.8,0.5363636363636364,11,0.0,0.2826086956521739,23,-1.0,-0.8363636363636363,11,2.1,-0.8066666666666668,15,2.0,-0.5,7,1.0,0.08124999999999993,32,-1.9,-1.9555555555555557,9,0.0,-0.47999999999999987,10,1.0
ADI-47061,96,87,9.0,17.0,15.0,11.0,7.0,11.0,0.1717171717171717,0.1770833333333333,0.1428571428571429,0.1494252873563218,0.1717171717171717,0.1428571428571429,0.1572871572871573,0.1770833333333333,0.1494252873563218,3.843079700625542e-17,26,0.0,-0.2111111111111112,9,-1.9,0.4214285714285714,14,1.0,-0.511764705882353,17,-0.8999999999999999,-0.81,30,2.0,-1.1533333333333333,15,-1.0,0.36363636363636365,11,0.0,0.45909090909090916,22,1.0,-1.0272727272727273,11,0.1,-0.4799999999999999,15,4.1,-2.2857142857142856,7,-1.0,-0.33125,32,-4.0,0.15454545454545449,11,-1.9,0.8099999999999999,10,1.0
ADI-45402,101,94,9.0,22.0,12.0,17.0,7.0,9.0,0.1224489795918367,0.1041666666666666,0.0918367346938775,0.0957446808510638,0.1224489795918367,0.0918367346938775,0.1071428571428571,0.1041666666666666,0.0957446808510638,0.3153846153846154,26,-1.0,-0.06666666666666672,9,0.0,-0.457142857142857,14,1.0,-0.8636363636363634,22,0.0,-0.5733333333333334,30,1.0,-0.39999999999999974,12,1.0,0.19090909090909094,11,0.0,0.4304347826086956,23,-2.0,-0.8176470588235294,17,2.0,-1.0333333333333337,15,2.0,-1.342857142857143,7,0.0,0.22187499999999996,32,-3.0,-1.288888888888889,9,0.0,-0.2899999999999999,10,1.0
ADI-46701,96,88,9.0,17.0,12.0,11.0,7.0,9.0,0.1428571428571429,0.1354166666666666,0.217391304347826,0.2045454545454545,0.1428571428571429,0.217391304347826,0.1801242236024844,0.1354166666666666,0.2045454545454545,0.17307692307692302,26,1.0,0.3222222222222222,9,1.1,-0.27142857142857135,14,1.0,-1.0235294117647058,17,-0.8999999999999999,-0.6033333333333333,30,0.0,-0.8916666666666669,12,0.0,0.5363636363636364,11,0.0,0.46521739130434786,23,-1.0,-1.2181818181818183,11,-1.0,-0.5199999999999998,15,3.0,-0.27142857142857146,7,-1.0,-0.40937500000000004,32,-1.0,-1.2777777777777777,9,0.2,-0.47999999999999987,10,1.0
ADI-47286,96,88,9.0,17.0,17.0,11.0,7.0,9.0,0.1938775510204081,0.1979166666666666,0.0543478260869565,0.0568181818181818,0.1938775510204081,0.0543478260869565,0.1241126885536823,0.1979166666666666,0.0568181818181818,-0.23461538461538456,26,3.0,-0.1666666666666667,9,-1.0,-0.5642857142857143,14,1.0,-0.5705882352941177,17,-1.0,-0.13,30,0.0,-1.447058823529412,17,0.10000000000000009,-0.045454545454545456,11,0.0,-0.10434782608695646,23,-1.0,-0.018181818181818257,11,1.0,-0.7066666666666663,15,2.1,-0.5999999999999999,7,0.0,-0.2562500000000001,32,-1.0,-1.5,9,0.0,-0.5199999999999999,10,1.0
ADI-47065,96,94,9.0,17.0,14.0,17.0,7.0,9.0,0.183673469387755,0.1770833333333333,0.1224489795918367,0.1170212765957446,0.183673469387755,0.1224489795918367,0.1530612244897959,0.1770833333333333,0.1170212765957446,0.26538461538461544,26,0.0,-0.02222222222222224,9,0.1,-0.5928571428571427,14,1.0,-0.7588235294117647,17,-3.0,-0.4666666666666668,30,-3.0,-1.6214285714285714,14,-2.0,0.36363636363636365,11,0.0,0.7130434782608697,23,0.0,-0.9705882352941176,17,3.1,-0.9933333333333335,15,2.0,-1.342857142857143,7,0.0,0.08124999999999999,32,-3.0,-1.5666666666666667,9,0.0,-0.47999999999999987,10,1.0
ADI-47287,96,88,9.0,17.0,20.0,11.0,7.0,9.0,0.1122448979591836,0.1145833333333333,0.0760869565217391,0.0795454545454545,0.1122448979591836,0.0760869565217391,0.0941659272404614,0.1145833333333333,0.0795454545454545,0.1538461538461538,26,0.0,-9.868649107779169e-17,9,0.1,-0.27142857142857135,14,1.0,-1.1352941176470588,17,-2.0,-0.8066666666666666,30,-0.8999999999999999,0.09500000000000006,20,3.1,-0.08181818181818178,11,1.0,-0.0347826086956522,23,-1.0,-0.25454545454545463,11,1.0,-0.6466666666666668,15,2.0,-0.8714285714285716,7,1.0,0.14999999999999994,32,-2.0,-1.7777777777777777,9,0.0,-0.47999999999999987,10,1.0
ADI-47071,95,88,9.0,16.0,15.0,11.0,7.0,10.0,0.1122448979591836,0.1052631578947368,0.0760869565217391,0.0795454545454545,0.1122448979591836,0.0760869565217391,0.0941659272404614,0.1052631578947368,0.0795454545454545,0.3153846153846154,26,1.0,-0.3777777777777778,9,1.1,-0.457142857142857,14,1.0,0.11250000000000004,16,-1.0,-0.5399999999999999,30,0.0,-0.6400000000000001,15,-4.0,0.19090909090909094,11,0.0,0.1217391304347826,23,-1.0,-0.00909090909090912,11,1.0,-0.7666666666666667,15,2.0,-0.17142857142857149,7,-1.0,-0.14062500000000003,32,-2.0,-0.9800000000000001,10,0.0,-0.5199999999999999,10,1.0
ADI-47072,96,94,9.0,17.0,13.0,17.0,7.0,9.0,0.1326530612244898,0.125,0.0816326530612244,0.0638297872340425,0.1326530612244898,0.0816326530612244,0.1071428571428571,0.125,0.0638297872340425,-0.41538461538461535,26,0.0,-0.17777777777777778,9,0.0,-0.5857142857142857,14,1.0,-1.0176470588235293,17,0.0,-0.3266666666666668,30,-2.0,-0.19230769230769232,13,1.0,0.36363636363636365,11,0.0,0.38260869565217387,23,-2.0,-0.9764705882352942,17,2.1,-0.9600000000000002,15,2.0,-1.342857142857143,7,0.0,0.0,32,-3.0,-0.07777777777777778,9,0.0,-0.5800000000000001,10,2.0
ADI-45472,96,87,9.0,17.0,15.0,11.0,7.0,11.0,0.0824742268041237,0.0842105263157894,0.0769230769230768,0.0804597701149425,0.0824742268041237,0.0769230769230768,0.0796986518636003,0.0842105263157894,0.0804597701149425,0.2076923076923076,26,1.0,0.41111111111111104,9,0.0,-0.457142857142857,14,1.0,-0.2705882352941176,17,-1.0,-0.02666666666666663,30,0.0,-0.9066666666666667,15,0.0,0.3909090909090909,11,0.1,0.23636363636363641,22,0.0,-0.7454545454545457,11,0.1,-0.3533333333333333,15,1.0,-2.6000000000000005,7,-2.0,-0.528125,32,-3.0,-0.3909090909090909,11,-1.9,0.85,10,1.0
ADI-47075,98,94,9.0,19.0,13.0,17.0,7.0,9.0,0.0714285714285714,0.0729166666666666,0.0612244897959183,0.0638297872340425,0.0714285714285714,0.0612244897959183,0.0663265306122448,0.0729166666666666,0.0638297872340425,0.2846153846153846,26,0.0,-0.6444444444444445,9,0.0,-0.457142857142857,14,1.0,-0.3368421052631579,19,0.0,-0.4266666666666667,30,1.0,-1.0230769230769228,13,-3.0,0.2727272727272727,11,1.0,0.22608695652173902,23,-2.0,-0.9823529411764705,17,-1.0,-0.9933333333333335,15,2.0,-1.8571428571428572,7,1.0,0.15625,32,-3.0,-1.6666666666666667,9,0.0,-0.47999999999999987,10,1.0
ADI-47288,96,88,9.0,17.0,11.0,11.0,7.0,9.0,0.1958762886597937,0.1894736842105263,0.2608695652173913,0.2272727272727272,0.1958762886597937,0.2608695652173913,0.2283729269385925,0.1894736842105263,0.2272727272727272,0.2423076923076923,26,-1.0,-0.7333333333333333,9,0.1,-0.27142857142857135,14,1.0,-0.5823529411764706,17,0.09999999999999998,-0.0966666666666666,30,1.0,-0.9454545454545457,11,2.0,0.36363636363636365,11,0.0,0.15652173913043485,23,-1.0,-0.5181818181818181,11,-1.0,-0.8733333333333332,15,3.1,-0.1285714285714286,7,-1.0,-0.190625,32,0.10000000000000009,0.7999999999999998,9,0.1,-0.47999999999999987,10,1.0
ADI-45404,96,93,9.0,17.0,14.0,16.0,7.0,9.0,0.173469387755102,0.1770833333333333,0.0927835051546391,0.086021505376344,0.173469387755102,0.0927835051546391,0.1331264464548706,0.1770833333333333,0.086021505376344,0.019230769230769336,26,1.0,0.16666666666666663,9,0.1,-0.5857142857142857,14,1.0,-1.0823529411764705,17,-1.0,-0.030000000000000072,30,-1.0,-0.1857142857142857,14,-0.8999999999999999,0.19090909090909094,11,0.0,0.43913043478260877,23,-2.0,-0.7,16,0.10000000000000009,-0.4666666666666666,15,1.0,-0.1714285714285715,7,2.0,-0.19374999999999998,32,-2.0,-0.022222222222222268,9,-1.0,-0.5800000000000001,10,1.0
ADI-47076,98,88,9.0,19.0,18.0,11.0,7.0,9.0,0.17,0.1530612244897959,0.0760869565217391,0.0795454545454545,0.17,0.0760869565217391,0.1230434782608695,0.1530612244897959,0.0795454545454545,0.29999999999999993,26,0.0,0.2777777777777777,9,-1.0,-0.45714285714285713,14,1.0,-0.7157894736842106,19,2.0,-0.46333333333333343,30,-3.0,-1.2111111111111112,18,-1.0,0.36363636363636365,11,0.0,0.36086956521739133,23,-1.0,-0.918181818181818,11,1.1,-0.7933333333333332,15,3.0,0.21428571428571425,7,0.0,-0.225,32,-2.0,-1.944444444444444,9,1.0,-0.47999999999999987,10,1.0
ADI-47189,96,94,9.0,17.0,19.0,17.0,7.0,9.0,0.1122448979591836,0.1145833333333333,0.0816326530612244,0.0744680851063829,0.1122448979591836,0.0816326530612244,0.096938775510204,0.1145833333333333,0.0744680851063829,0.11153846153846157,26,-2.0,-0.02222222222222224,9,0.1,-0.48571428571428565,14,2.0,-0.688235294117647,17,0.0,-0.6033333333333335,30,0.0,-0.7789473684210525,19,-1.0,0.2727272727272727,11,1.0,-0.05217391304347827,23,-1.0,-1.088235294117647,17,3.0,-0.9399999999999998,15,2.0,-1.342857142857143,7,0.0,0.006250000000000019,32,-3.0,-0.11111111111111119,9,0.1,-0.2899999999999999,10,1.0
ADI-47078,95,88,9.0,16.0,11.0,11.0,7.0,7.0,0.0618556701030927,0.0631578947368421,0.0326086956521739,0.034090909090909,0.0618556701030927,0.0326086956521739,0.0472321828776333,0.0631578947368421,0.034090909090909,0.33076923076923076,26,-1.0,-0.30000000000000004,9,1.0,-0.21428571428571416,14,1.0,-0.2,16,0.09999999999999998,-0.6466666666666667,30,1.0,-0.6727272727272727,11,-1.0,0.36363636363636365,11,0.0,0.426086956521739,23,-2.0,-0.05454545454545457,11,1.0,-0.8066666666666668,15,2.0,-1.714285714285714,7,0.0,0.10312499999999991,32,-3.0,-1.842857142857143,7,1.0,-0.5800000000000001,10,1.0
ADI-47190,98,93,9.0,19.0,9.0,16.0,7.0,9.0,0.17,0.1632653061224489,0.1649484536082474,0.1505376344086021,0.17,0.1649484536082474,0.1674742268041237,0.1632653061224489,0.1505376344086021,0.20769230769230773,26,-1.0,0.911111111111111,9,0.1,-0.45714285714285724,14,1.0,-0.09473684210526317,19,2.0,-0.7633333333333334,30,-2.0,-1.7555555555555555,9,0.10000000000000009,0.36363636363636365,11,0.0,0.32173913043478264,23,-1.0,-0.8437500000000001,16,0.09999999999999998,-0.7133333333333333,15,2.1,-0.9285714285714286,7,2.0,-0.275,32,-0.8999999999999999,-0.03333333333333339,9,0.0,-0.16999999999999998,10,1.0
ADI-47081,96,88,9.0,17.0,12.0,11.0,7.0,9.0,0.1020408163265306,0.1041666666666666,0.0869565217391304,0.0909090909090909,0.1020408163265306,0.0869565217391304,0.0944986690328305,0.1041666666666666,0.0909090909090909,-0.32692307692307687,26,0.0,-0.41111111111111115,9,-1.0,-0.5857142857142857,14,1.0,-0.9411764705882352,17,-2.0,-0.12666666666666673,30,0.0,-1.6833333333333333,12,2.1,0.36363636363636365,11,0.0,0.3695652173913043,23,-1.0,-0.7000000000000001,11,0.0,-0.7933333333333332,15,3.0,0.22857142857142856,7,-2.0,-0.19374999999999998,32,-0.8999999999999999,-1.9555555555555557,9,0.0,-0.2899999999999999,10,1.0
